package;test_class;test_case;suite;device;result
io.github.project_travel_mate;AdvancedFeaturesTest;testRightSearch;original;nexus_6;fail
io.github.project_travel_mate;TripsTest;testEmptyTripsAtBeginning;original;nexus_6;pass
io.github.project_travel_mate;TripsTest;testAddAndRemoveTrip;original;nexus_6;fail
io.github.project_travel_mate;TripsTest;testTripInfoFields;original;nexus_6;fail
io.github.project_travel_mate;TripsTest;testAddTwoTrips;original;nexus_6;fail
io.github.project_travel_mate;LoggingTest;testRightLogin;original;nexus_6;fail
io.github.project_travel_mate;LoggingTest;testWrongLogin;original;nexus_6;fail
io.github.project_travel_mate;CityInfoTest;testAllButtonsDisplayed;original;nexus_6p;pass
io.github.project_travel_mate;CityInfoTest;testKnowMoreContent;original;nexus_6p;pass
io.github.project_travel_mate;CityInfoTest;testFunFactsContent;original;nexus_6p;pass
io.github.project_travel_mate;CityInfoTest;testHangoutContent;original;nexus_6p;pass
io.github.project_travel_mate;CityInfoTest;testMonumentsContent;original;nexus_6p;pass
io.github.project_travel_mate;CityInfoTest;testShoppingContent;original;nexus_6p;pass
io.github.project_travel_mate;CityInfoTest;testNotifications;original;nexus_6p;pass
io.github.project_travel_mate;HomeMenuTest;testHomeMenu;original;nexus_6p;pass
io.github.project_travel_mate;HomeMenuTest;testPopularCities;original;nexus_6p;pass
io.github.project_travel_mate;HomeMenuTest;testChecklist;original;nexus_6p;pass
io.github.project_travel_mate;HomeMenuTest;testCompass;original;nexus_6p;pass
io.github.project_travel_mate;RestaurantTest;testRestaurantsContent;original;nexus_6p;pass
io.github.project_travel_mate;RestaurantTest;testRestaurantsSortAlphabetically;original;nexus_6p;pass
io.github.project_travel_mate;RestaurantTest;testRestaurantsSortVotes;original;nexus_6p;pass
io.github.project_travel_mate;RestaurantTest;testRestaurantsSortRating;original;nexus_6p;pass
io.github.project_travel_mate;OtherMenusTest;testLeftMenuContent;original;nexus_6p;pass
io.github.project_travel_mate;OtherMenusTest;testAboutScreen;original;nexus_6p;pass
io.github.project_travel_mate;OtherMenusTest;testSettingsMenu;original;nexus_6p;pass
io.github.project_travel_mate;OtherMenusTest;testUserMenu;original;nexus_6p;pass
io.github.project_travel_mate;LoggingTest;testLogoutFromMenu;original;nexus_6p;pass
io.github.project_travel_mate;LoggingTest;testWrongLogin;original;nexus_6p;pass
io.github.project_travel_mate;LoggingTest;testLogoutFromProfile;original;nexus_6p;pass
io.github.project_travel_mate;LoggingTest;testRightLogin;original;nexus_6p;fail
io.github.project_travel_mate;AdvancedFeaturesTest;testSetUnsetFavouriteCity;original;nexus_6p;pass
io.github.project_travel_mate;AdvancedFeaturesTest;testFavouriteCityMenu;original;nexus_6p;pass
io.github.project_travel_mate;AdvancedFeaturesTest;testRightSearch;original;nexus_6p;pass
io.github.project_travel_mate;TripsTest;testEmptyTripsAtBeginning;original;nexus_6p;pass
io.github.project_travel_mate;TripsTest;testAddAndRemoveTrip;original;nexus_6p;pass
io.github.project_travel_mate;TripsTest;testTripInfoFields;original;nexus_6p;pass
io.github.project_travel_mate;TripsTest;testAddTwoTrips;original;nexus_6p;pass
io.github.project_travel_mate;CityInfoTest;testAllButtonsDisplayed;original;galaxy_nexus;fail
io.github.project_travel_mate;CityInfoTest;testKnowMoreContent;original;galaxy_nexus;fail
io.github.project_travel_mate;CityInfoTest;testFunFactsContent;original;galaxy_nexus;fail
io.github.project_travel_mate;CityInfoTest;testHangoutContent;original;galaxy_nexus;fail
io.github.project_travel_mate;CityInfoTest;testMonumentsContent;original;galaxy_nexus;fail
io.github.project_travel_mate;CityInfoTest;testShoppingContent;original;galaxy_nexus;fail
io.github.project_travel_mate;CityInfoTest;testNotifications;original;galaxy_nexus;fail
io.github.project_travel_mate;HomeMenuTest;testHomeMenu;original;galaxy_nexus;fail
io.github.project_travel_mate;HomeMenuTest;testPopularCities;original;galaxy_nexus;fail
io.github.project_travel_mate;HomeMenuTest;testChecklist;original;galaxy_nexus;fail
io.github.project_travel_mate;HomeMenuTest;testCompass;original;galaxy_nexus;fail
io.github.project_travel_mate;RestaurantTest;testRestaurantsContent;original;galaxy_nexus;fail
io.github.project_travel_mate;RestaurantTest;testRestaurantsSortAlphabetically;original;galaxy_nexus;fail
io.github.project_travel_mate;RestaurantTest;testRestaurantsSortVotes;original;galaxy_nexus;fail
io.github.project_travel_mate;RestaurantTest;testRestaurantsSortRating;original;galaxy_nexus;fail
io.github.project_travel_mate;OtherMenusTest;testLeftMenuContent;original;galaxy_nexus;fail
io.github.project_travel_mate;OtherMenusTest;testAboutScreen;original;galaxy_nexus;fail
io.github.project_travel_mate;OtherMenusTest;testSettingsMenu;original;galaxy_nexus;fail
io.github.project_travel_mate;OtherMenusTest;testUserMenu;original;galaxy_nexus;fail
io.github.project_travel_mate;LoggingTest;testWrongLogin;original;galaxy_nexus;fail
io.github.project_travel_mate;LoggingTest;testRightLogin;original;galaxy_nexus;fail
io.github.project_travel_mate;LoggingTest;testLogoutFromMenu;original;galaxy_nexus;fail
io.github.project_travel_mate;LoggingTest;testLogoutFromProfile;original;galaxy_nexus;fail
io.github.project_travel_mate;AdvancedFeaturesTest;testSetUnsetFavouriteCity;original;galaxy_nexus;fail
io.github.project_travel_mate;AdvancedFeaturesTest;testFavouriteCityMenu;original;galaxy_nexus;fail
io.github.project_travel_mate;AdvancedFeaturesTest;testRightSearch;original;galaxy_nexus;fail
io.github.project_travel_mate;TripsTest;testEmptyTripsAtBeginning;original;galaxy_nexus;fail
io.github.project_travel_mate;TripsTest;testAddAndRemoveTrip;original;galaxy_nexus;fail
io.github.project_travel_mate;TripsTest;testTripInfoFields;original;galaxy_nexus;fail
io.github.project_travel_mate;TripsTest;testAddTwoTrips;original;galaxy_nexus;fail
io.github.project_travel_mate;CityInfoTest;testAllButtonsDisplayed;original;pixel;fail
io.github.project_travel_mate;CityInfoTest;testKnowMoreContent;original;pixel;fail
io.github.project_travel_mate;CityInfoTest;testFunFactsContent;original;pixel;fail
io.github.project_travel_mate;CityInfoTest;testHangoutContent;original;pixel;fail
io.github.project_travel_mate;CityInfoTest;testMonumentsContent;original;pixel;fail
io.github.project_travel_mate;CityInfoTest;testShoppingContent;original;pixel;fail
io.github.project_travel_mate;CityInfoTest;testNotifications;original;pixel;pass
io.github.project_travel_mate;HomeMenuTest;testHomeMenu;original;pixel;pass
io.github.project_travel_mate;HomeMenuTest;testPopularCities;original;pixel;fail
io.github.project_travel_mate;HomeMenuTest;testChecklist;original;pixel;fail
io.github.project_travel_mate;HomeMenuTest;testCompass;original;pixel;pass
io.github.project_travel_mate;RestaurantTest;testRestaurantsContent;original;pixel;fail
io.github.project_travel_mate;RestaurantTest;testRestaurantsSortAlphabetically;original;pixel;fail
io.github.project_travel_mate;RestaurantTest;testRestaurantsSortVotes;original;pixel;fail
io.github.project_travel_mate;RestaurantTest;testRestaurantsSortRating;original;pixel;fail
io.github.project_travel_mate;OtherMenusTest;testLeftMenuContent;original;pixel;pass
io.github.project_travel_mate;OtherMenusTest;testAboutScreen;original;pixel;pass
io.github.project_travel_mate;OtherMenusTest;testSettingsMenu;original;pixel;fail
io.github.project_travel_mate;OtherMenusTest;testUserMenu;original;pixel;fail
io.github.project_travel_mate;LoggingTest;testLogoutFromMenu;original;pixel;fail
io.github.project_travel_mate;LoggingTest;testWrongLogin;original;pixel;fail
io.github.project_travel_mate;LoggingTest;testRightLogin;original;pixel;fail
io.github.project_travel_mate;LoggingTest;testLogoutFromProfile;original;pixel;fail
io.github.project_travel_mate;AdvancedFeaturesTest;testSetUnsetFavouriteCity;original;pixel;fail
io.github.project_travel_mate;AdvancedFeaturesTest;testFavouriteCityMenu;original;pixel;pass
io.github.project_travel_mate;AdvancedFeaturesTest;testRightSearch;original;pixel;fail
io.github.project_travel_mate;TripsTest;testEmptyTripsAtBeginning;original;pixel;pass
io.github.project_travel_mate;TripsTest;testAddAndRemoveTrip;original;pixel;pass
io.github.project_travel_mate;TripsTest;testTripInfoFields;original;pixel;fail
io.github.project_travel_mate;TripsTest;testAddTwoTrips;original;pixel;fail
io.github.project_travel_mate;CityInfoTest;testKnowMoreContent;retranslated;nexus_s;pass
io.github.project_travel_mate;CityInfoTest;testFunFactsContent;retranslated;nexus_s;pass
io.github.project_travel_mate;CityInfoTest;testNotifications;retranslated;nexus_s;pass
io.github.project_travel_mate;HomeMenuTest;testHomeMenu;retranslated;nexus_s;pass
io.github.project_travel_mate;HomeMenuTest;testChecklist;retranslated;nexus_s;pass
io.github.project_travel_mate;HomeMenuTest;testCompass;retranslated;nexus_s;fail
io.github.project_travel_mate;AdvancedFeaturesTest;testSetUnsetFavouriteCity;retranslated;nexus_s;pass
io.github.project_travel_mate;AdvancedFeaturesTest;testFavouriteCityMenu;retranslated;nexus_s;pass
io.github.project_travel_mate;AdvancedFeaturesTest;testRightSearch;retranslated;nexus_s;pass
io.github.project_travel_mate;TripsTest;testEmptyTripsAtBeginning;retranslated;nexus_s;pass
io.github.project_travel_mate;TripsTest;testAddAndRemoveTrip;retranslated;nexus_s;pass
io.github.project_travel_mate;TripsTest;testAddTwoTrips;retranslated;nexus_s;pass
io.github.project_travel_mate;OtherMenusTest;testUserMenu;retranslated;nexus_s;pass
io.github.project_travel_mate;LoggingTest;testWrongLogin;retranslated;nexus_s;pass
io.github.project_travel_mate;LoggingTest;testLogoutFromProfile;retranslated;nexus_s;pass
io.github.project_travel_mate;LoggingTest;testRightLogin;retranslated;nexus_s;fail
io.github.project_travel_mate;CityInfoTest;testKnowMoreContent;retranslated;nexus_one;pass
io.github.project_travel_mate;CityInfoTest;testFunFactsContent;retranslated;nexus_one;pass
io.github.project_travel_mate;CityInfoTest;testNotifications;retranslated;nexus_one;pass
io.github.project_travel_mate;HomeMenuTest;testHomeMenu;retranslated;nexus_one;pass
io.github.project_travel_mate;HomeMenuTest;testChecklist;retranslated;nexus_one;pass
io.github.project_travel_mate;HomeMenuTest;testCompass;retranslated;nexus_one;fail
io.github.project_travel_mate;OtherMenusTest;testUserMenu;retranslated;nexus_one;pass
io.github.project_travel_mate;AdvancedFeaturesTest;testSetUnsetFavouriteCity;retranslated;nexus_one;pass
io.github.project_travel_mate;AdvancedFeaturesTest;testFavouriteCityMenu;retranslated;nexus_one;pass
io.github.project_travel_mate;AdvancedFeaturesTest;testRightSearch;retranslated;nexus_one;pass
io.github.project_travel_mate;TripsTest;testEmptyTripsAtBeginning;retranslated;nexus_one;pass
io.github.project_travel_mate;TripsTest;testAddAndRemoveTrip;retranslated;nexus_one;pass
io.github.project_travel_mate;TripsTest;testAddTwoTrips;retranslated;nexus_one;pass
io.github.project_travel_mate;LoggingTest;testLogoutFromProfile;retranslated;nexus_one;pass
io.github.project_travel_mate;LoggingTest;testWrongLogin;retranslated;nexus_one;pass
io.github.project_travel_mate;LoggingTest;testRightLogin;retranslated;nexus_one;fail
io.github.project_travel_mate;CityInfoTest;testAllButtonsDisplayed;retranslated;nexus_5;pass
io.github.project_travel_mate;CityInfoTest;testKnowMoreContent;retranslated;nexus_5;pass
io.github.project_travel_mate;CityInfoTest;testFunFactsContent;retranslated;nexus_5;pass
io.github.project_travel_mate;CityInfoTest;testHangoutContent;retranslated;nexus_5;pass
io.github.project_travel_mate;CityInfoTest;testMonumentsContent;retranslated;nexus_5;pass
io.github.project_travel_mate;CityInfoTest;testNotifications;retranslated;nexus_5;pass
io.github.project_travel_mate;HomeMenuTest;testHomeMenu;retranslated;nexus_5;pass
io.github.project_travel_mate;HomeMenuTest;testPopularCities;retranslated;nexus_5;pass
io.github.project_travel_mate;HomeMenuTest;testChecklist;retranslated;nexus_5;pass
io.github.project_travel_mate;HomeMenuTest;testCompass;retranslated;nexus_5;fail
io.github.project_travel_mate;OtherMenusTest;testLeftMenuContent;retranslated;nexus_5;pass
io.github.project_travel_mate;OtherMenusTest;testSettingsMenu;retranslated;nexus_5;pass
io.github.project_travel_mate;OtherMenusTest;testUserMenu;retranslated;nexus_5;pass
io.github.project_travel_mate;AdvancedFeaturesTest;testSetUnsetFavouriteCity;retranslated;nexus_5;pass
io.github.project_travel_mate;AdvancedFeaturesTest;testFavouriteCityMenu;retranslated;nexus_5;pass
io.github.project_travel_mate;AdvancedFeaturesTest;testRightSearch;retranslated;nexus_5;pass
io.github.project_travel_mate;TripsTest;testAddAndRemoveTrip;retranslated;nexus_5;pass
io.github.project_travel_mate;TripsTest;testTripInfoFields;retranslated;nexus_5;pass
io.github.project_travel_mate;TripsTest;testEmptyTripsAtBeginning;retranslated;nexus_5;pass
io.github.project_travel_mate;TripsTest;testAddTwoTrips;retranslated;nexus_5;pass
io.github.project_travel_mate;LoggingTest;testWrongLogin;retranslated;nexus_5;pass
io.github.project_travel_mate;LoggingTest;testRightLogin;retranslated;nexus_5;fail
io.github.project_travel_mate;LoggingTest;testLogoutFromMenu;retranslated;nexus_5;pass
io.github.project_travel_mate;LoggingTest;testLogoutFromProfile;retranslated;nexus_5;pass
io.github.project_travel_mate;CityInfoTest;testAllButtonsDisplayed;retranslated;nexus_6;pass
io.github.project_travel_mate;CityInfoTest;testKnowMoreContent;retranslated;nexus_6;pass
io.github.project_travel_mate;CityInfoTest;testFunFactsContent;retranslated;nexus_6;pass
io.github.project_travel_mate;CityInfoTest;testHangoutContent;retranslated;nexus_6;pass
io.github.project_travel_mate;CityInfoTest;testMonumentsContent;retranslated;nexus_6;pass
io.github.project_travel_mate;CityInfoTest;testShoppingContent;retranslated;nexus_6;pass
io.github.project_travel_mate;CityInfoTest;testNotifications;retranslated;nexus_6;pass
io.github.project_travel_mate;HomeMenuTest;testHomeMenu;retranslated;nexus_6;pass
io.github.project_travel_mate;HomeMenuTest;testPopularCities;retranslated;nexus_6;pass
io.github.project_travel_mate;HomeMenuTest;testChecklist;retranslated;nexus_6;pass
io.github.project_travel_mate;HomeMenuTest;testCompass;retranslated;nexus_6;pass
io.github.project_travel_mate;AdvancedFeaturesTest;testSetUnsetFavouriteCity;retranslated;nexus_6;pass
io.github.project_travel_mate;AdvancedFeaturesTest;testFavouriteCityMenu;retranslated;nexus_6;pass
io.github.project_travel_mate;AdvancedFeaturesTest;testRightSearch;retranslated;nexus_6;pass
io.github.project_travel_mate;RestaurantTest;testRestaurantsContent;retranslated;nexus_6;pass
io.github.project_travel_mate;RestaurantTest;testRestaurantsSortAlphabetically;retranslated;nexus_6;pass
io.github.project_travel_mate;RestaurantTest;testRestaurantsSortVotes;retranslated;nexus_6;pass
io.github.project_travel_mate;RestaurantTest;testRestaurantsSortRating;retranslated;nexus_6;pass
io.github.project_travel_mate;OtherMenusTest;testLeftMenuContent;retranslated;nexus_6;pass
io.github.project_travel_mate;OtherMenusTest;testAboutScreen;retranslated;nexus_6;pass
io.github.project_travel_mate;OtherMenusTest;testSettingsMenu;retranslated;nexus_6;pass
io.github.project_travel_mate;OtherMenusTest;testUserMenu;retranslated;nexus_6;pass
io.github.project_travel_mate;LoggingTest;testLogoutFromMenu;retranslated;nexus_6;pass
io.github.project_travel_mate;LoggingTest;testWrongLogin;retranslated;nexus_6;pass
io.github.project_travel_mate;LoggingTest;testRightLogin;retranslated;nexus_6;fail
io.github.project_travel_mate;LoggingTest;testLogoutFromProfile;retranslated;nexus_6;pass
io.github.project_travel_mate;TripsTest;testEmptyTripsAtBeginning;retranslated;nexus_6;pass
io.github.project_travel_mate;TripsTest;testAddAndRemoveTrip;retranslated;nexus_6;pass
io.github.project_travel_mate;TripsTest;testTripInfoFields;retranslated;nexus_6;pass
io.github.project_travel_mate;TripsTest;testAddTwoTrips;retranslated;nexus_6;pass
io.github.project_travel_mate;CityInfoTest;testAllButtonsDisplayed;retranslated;nexus_6p;pass
io.github.project_travel_mate;CityInfoTest;testKnowMoreContent;retranslated;nexus_6p;pass
io.github.project_travel_mate;CityInfoTest;testFunFactsContent;retranslated;nexus_6p;pass
io.github.project_travel_mate;CityInfoTest;testHangoutContent;retranslated;nexus_6p;pass
io.github.project_travel_mate;CityInfoTest;testMonumentsContent;retranslated;nexus_6p;pass
io.github.project_travel_mate;CityInfoTest;testShoppingContent;retranslated;nexus_6p;pass
io.github.project_travel_mate;CityInfoTest;testNotifications;retranslated;nexus_6p;pass
io.github.project_travel_mate;HomeMenuTest;testHomeMenu;retranslated;nexus_6p;pass
io.github.project_travel_mate;HomeMenuTest;testPopularCities;retranslated;nexus_6p;pass
io.github.project_travel_mate;HomeMenuTest;testChecklist;retranslated;nexus_6p;pass
io.github.project_travel_mate;HomeMenuTest;testCompass;retranslated;nexus_6p;pass
io.github.project_travel_mate;AdvancedFeaturesTest;testSetUnsetFavouriteCity;retranslated;nexus_6p;pass
io.github.project_travel_mate;AdvancedFeaturesTest;testFavouriteCityMenu;retranslated;nexus_6p;pass
io.github.project_travel_mate;AdvancedFeaturesTest;testRightSearch;retranslated;nexus_6p;pass
io.github.project_travel_mate;RestaurantTest;testRestaurantsContent;retranslated;nexus_6p;pass
io.github.project_travel_mate;RestaurantTest;testRestaurantsSortAlphabetically;retranslated;nexus_6p;pass
io.github.project_travel_mate;RestaurantTest;testRestaurantsSortVotes;retranslated;nexus_6p;pass
io.github.project_travel_mate;RestaurantTest;testRestaurantsSortRating;retranslated;nexus_6p;pass
io.github.project_travel_mate;OtherMenusTest;testLeftMenuContent;retranslated;nexus_6p;pass
io.github.project_travel_mate;OtherMenusTest;testAboutScreen;retranslated;nexus_6p;pass
io.github.project_travel_mate;OtherMenusTest;testSettingsMenu;retranslated;nexus_6p;pass
io.github.project_travel_mate;OtherMenusTest;testUserMenu;retranslated;nexus_6p;pass
io.github.project_travel_mate;LoggingTest;testLogoutFromMenu;retranslated;nexus_6p;pass
io.github.project_travel_mate;LoggingTest;testWrongLogin;retranslated;nexus_6p;pass
io.github.project_travel_mate;LoggingTest;testRightLogin;retranslated;nexus_6p;fail
io.github.project_travel_mate;LoggingTest;testLogoutFromProfile;retranslated;nexus_6p;pass
io.github.project_travel_mate;TripsTest;testEmptyTripsAtBeginning;retranslated;nexus_6p;pass
io.github.project_travel_mate;TripsTest;testAddAndRemoveTrip;retranslated;nexus_6p;pass
io.github.project_travel_mate;TripsTest;testTripInfoFields;retranslated;nexus_6p;pass
io.github.project_travel_mate;TripsTest;testAddTwoTrips;retranslated;nexus_6p;pass
io.github.project_travel_mate;CityInfoTest;testAllButtonsDisplayed;retranslated;pixel_xl;pass
io.github.project_travel_mate;CityInfoTest;testKnowMoreContent;retranslated;pixel_xl;pass
io.github.project_travel_mate;CityInfoTest;testFunFactsContent;retranslated;pixel_xl;pass
io.github.project_travel_mate;CityInfoTest;testHangoutContent;retranslated;pixel_xl;pass
io.github.project_travel_mate;CityInfoTest;testMonumentsContent;retranslated;pixel_xl;pass
io.github.project_travel_mate;CityInfoTest;testShoppingContent;retranslated;pixel_xl;pass
io.github.project_travel_mate;CityInfoTest;testNotifications;retranslated;pixel_xl;pass
io.github.project_travel_mate;HomeMenuTest;testHomeMenu;retranslated;pixel_xl;pass
io.github.project_travel_mate;HomeMenuTest;testPopularCities;retranslated;pixel_xl;pass
io.github.project_travel_mate;HomeMenuTest;testChecklist;retranslated;pixel_xl;pass
io.github.project_travel_mate;HomeMenuTest;testCompass;retranslated;pixel_xl;pass
io.github.project_travel_mate;AdvancedFeaturesTest;testSetUnsetFavouriteCity;retranslated;pixel_xl;pass
io.github.project_travel_mate;AdvancedFeaturesTest;testFavouriteCityMenu;retranslated;pixel_xl;pass
io.github.project_travel_mate;AdvancedFeaturesTest;testRightSearch;retranslated;pixel_xl;pass
io.github.project_travel_mate;RestaurantTest;testRestaurantsContent;retranslated;pixel_xl;pass
io.github.project_travel_mate;RestaurantTest;testRestaurantsSortAlphabetically;retranslated;pixel_xl;pass
io.github.project_travel_mate;RestaurantTest;testRestaurantsSortVotes;retranslated;pixel_xl;pass
io.github.project_travel_mate;RestaurantTest;testRestaurantsSortRating;retranslated;pixel_xl;pass
io.github.project_travel_mate;OtherMenusTest;testLeftMenuContent;retranslated;pixel_xl;pass
io.github.project_travel_mate;OtherMenusTest;testAboutScreen;retranslated;pixel_xl;pass
io.github.project_travel_mate;OtherMenusTest;testSettingsMenu;retranslated;pixel_xl;pass
io.github.project_travel_mate;OtherMenusTest;testUserMenu;retranslated;pixel_xl;pass
io.github.project_travel_mate;LoggingTest;testLogoutFromMenu;retranslated;pixel_xl;pass
io.github.project_travel_mate;LoggingTest;testWrongLogin;retranslated;pixel_xl;pass
io.github.project_travel_mate;LoggingTest;testRightLogin;retranslated;pixel_xl;fail
io.github.project_travel_mate;LoggingTest;testLogoutFromProfile;retranslated;pixel_xl;pass
io.github.project_travel_mate;TripsTest;testEmptyTripsAtBeginning;retranslated;pixel_xl;pass
io.github.project_travel_mate;TripsTest;testAddAndRemoveTrip;retranslated;pixel_xl;pass
io.github.project_travel_mate;TripsTest;testTripInfoFields;retranslated;pixel_xl;pass
io.github.project_travel_mate;TripsTest;testAddTwoTrips;retranslated;pixel_xl;pass
io.github.project_travel_mate;TripsTest;testEmptyTripsAtBeginning;retranslated;galaxy_nexus;pass
io.github.project_travel_mate;TripsTest;testAddAndRemoveTrip;retranslated;galaxy_nexus;pass
io.github.project_travel_mate;TripsTest;testTripInfoFields;retranslated;galaxy_nexus;pass
io.github.project_travel_mate;TripsTest;testAddTwoTrips;retranslated;galaxy_nexus;pass
io.github.project_travel_mate;LoggingTest;testLogoutFromMenu;retranslated;galaxy_nexus;pass
io.github.project_travel_mate;LoggingTest;testWrongLogin;retranslated;galaxy_nexus;pass
io.github.project_travel_mate;LoggingTest;testRightLogin;retranslated;galaxy_nexus;fail
io.github.project_travel_mate;LoggingTest;testLogoutFromProfile;retranslated;galaxy_nexus;pass
io.github.project_travel_mate;OtherMenusTest;testLeftMenuContent;retranslated;galaxy_nexus;pass
io.github.project_travel_mate;OtherMenusTest;testAboutScreen;retranslated;galaxy_nexus;pass
io.github.project_travel_mate;OtherMenusTest;testUserMenu;retranslated;galaxy_nexus;pass
io.github.project_travel_mate;OtherMenusTest;testAboutScreen;retranslated;galaxy_nexus;fail
io.github.project_travel_mate;RestaurantTest;testRestaurantsContent;retranslated;galaxy_nexus;pass
io.github.project_travel_mate;RestaurantTest;testRestaurantsSortAlphabetically;retranslated;galaxy_nexus;pass
io.github.project_travel_mate;RestaurantTest;testRestaurantsSortVotes;retranslated;galaxy_nexus;pass
io.github.project_travel_mate;RestaurantTest;testRestaurantsSortRating;retranslated;galaxy_nexus;pass
io.github.project_travel_mate;AdvancedFeaturesTest;testSetUnsetFavouriteCity;retranslated;galaxy_nexus;pass
io.github.project_travel_mate;AdvancedFeaturesTest;testFavouriteCityMenu;retranslated;galaxy_nexus;pass
io.github.project_travel_mate;AdvancedFeaturesTest;testRightSearch;retranslated;galaxy_nexus;pass
io.github.project_travel_mate;HomeMenuTest;testHomeMenu;retranslated;galaxy_nexus;pass
io.github.project_travel_mate;HomeMenuTest;testPopularCities;retranslated;galaxy_nexus;pass
io.github.project_travel_mate;HomeMenuTest;testChecklist;retranslated;galaxy_nexus;pass
io.github.project_travel_mate;HomeMenuTest;testCompass;retranslated;galaxy_nexus;fail
io.github.project_travel_mate;CityInfoTest;testAllButtonsDisplayed;retranslated;galaxy_nexus;pass
io.github.project_travel_mate;CityInfoTest;testKnowMoreContent;retranslated;galaxy_nexus;pass
io.github.project_travel_mate;CityInfoTest;testFunFactsContent;retranslated;galaxy_nexus;pass
io.github.project_travel_mate;CityInfoTest;testHangoutContent;retranslated;galaxy_nexus;pass
io.github.project_travel_mate;CityInfoTest;testMonumentsContent;retranslated;galaxy_nexus;pass
io.github.project_travel_mate;CityInfoTest;testShoppingContent;retranslated;galaxy_nexus;pass
io.github.project_travel_mate;CityInfoTest;testNotifications;retranslated;galaxy_nexus;pass
io.github.project_travel_mate;CityInfoTest;testAllButtonsDisplayed;retranslated;pixel;pass
io.github.project_travel_mate;CityInfoTest;testKnowMoreContent;retranslated;pixel;pass
io.github.project_travel_mate;CityInfoTest;testShoppingContent;retranslated;pixel;pass
io.github.project_travel_mate;CityInfoTest;testNotifications;retranslated;pixel;pass
io.github.project_travel_mate;CityInfoTest;testFunFactsContent;retranslated;pixel;pass
io.github.project_travel_mate;CityInfoTest;testHangoutContent;retranslated;pixel;pass
io.github.project_travel_mate;CityInfoTest;testMonumentsContent;retranslated;pixel;pass
io.github.project_travel_mate;HomeMenuTest;testHomeMenu;retranslated;pixel;pass
io.github.project_travel_mate;HomeMenuTest;testPopularCities;retranslated;pixel;pass
io.github.project_travel_mate;HomeMenuTest;testChecklist;retranslated;pixel;pass
io.github.project_travel_mate;HomeMenuTest;testCompass;retranslated;pixel;pass
io.github.project_travel_mate;RestaurantTest;testRestaurantsContent;retranslated;pixel;pass
io.github.project_travel_mate;RestaurantTest;testRestaurantsSortAlphabetically;retranslated;pixel;pass
io.github.project_travel_mate;RestaurantTest;testRestaurantsSortVotes;retranslated;pixel;pass
io.github.project_travel_mate;RestaurantTest;testRestaurantsSortRating;retranslated;pixel;pass
io.github.project_travel_mate;AdvancedFeaturesTest;testSetUnsetFavouriteCity;retranslated;pixel;pass
io.github.project_travel_mate;AdvancedFeaturesTest;testFavouriteCityMenu;retranslated;pixel;pass
io.github.project_travel_mate;AdvancedFeaturesTest;testRightSearch;retranslated;pixel;pass
io.github.project_travel_mate;OtherMenusTest;testLeftMenuContent;retranslated;pixel;pass
io.github.project_travel_mate;OtherMenusTest;testAboutScreen;retranslated;pixel;pass
io.github.project_travel_mate;OtherMenusTest;testSettingsMenu;retranslated;pixel;pass
io.github.project_travel_mate;OtherMenusTest;testUserMenu;retranslated;pixel;pass
io.github.project_travel_mate;TripsTest;testTripInfoFields;retranslated;pixel;pass
io.github.project_travel_mate;TripsTest;testAddTwoTrips;retranslated;pixel;pass
io.github.project_travel_mate;TripsTest;testEmptyTripsAtBeginning;retranslated;pixel;pass
io.github.project_travel_mate;TripsTest;testAddAndRemoveTrip;retranslated;pixel;pass
io.github.project_travel_mate;LoggingTest;testWrongLogin;retranslated;pixel;pass
io.github.project_travel_mate;LoggingTest;testRightLogin;retranslated;pixel;fail
io.github.project_travel_mate;LoggingTest;testLogoutFromMenu;retranslated;pixel;pass
io.github.project_travel_mate;LoggingTest;testLogoutFromProfile;retranslated;pixel;pass
io.github.project_travel_mate;CityInfoTest;testAllButtonsDisplayed;retranslated;nexus_4;pass
io.github.project_travel_mate;CityInfoTest;testKnowMoreContent;retranslated;nexus_4;pass
io.github.project_travel_mate;CityInfoTest;testFunFactsContent;retranslated;nexus_4;pass
io.github.project_travel_mate;CityInfoTest;testHangoutContent;retranslated;nexus_4;pass
io.github.project_travel_mate;CityInfoTest;testMonumentsContent;retranslated;nexus_4;pass
io.github.project_travel_mate;CityInfoTest;testShoppingContent;retranslated;nexus_4;pass
io.github.project_travel_mate;CityInfoTest;testNotifications;retranslated;nexus_4;pass
io.github.project_travel_mate;HomeMenuTest;testHomeMenu;retranslated;nexus_4;pass
io.github.project_travel_mate;HomeMenuTest;testPopularCities;retranslated;nexus_4;pass
io.github.project_travel_mate;HomeMenuTest;testChecklist;retranslated;nexus_4;pass
io.github.project_travel_mate;HomeMenuTest;testCompass;retranslated;nexus_4;fail
io.github.project_travel_mate;AdvancedFeaturesTest;testSetUnsetFavouriteCity;retranslated;nexus_4;pass
io.github.project_travel_mate;AdvancedFeaturesTest;testFavouriteCityMenu;retranslated;nexus_4;pass
io.github.project_travel_mate;AdvancedFeaturesTest;testRightSearch;retranslated;nexus_4;pass
io.github.project_travel_mate;RestaurantTest;testRestaurantsContent;retranslated;nexus_4;pass
io.github.project_travel_mate;RestaurantTest;testRestaurantsSortAlphabetically;retranslated;nexus_4;pass
io.github.project_travel_mate;RestaurantTest;testRestaurantsSortVotes;retranslated;nexus_4;pass
