Package;Class;Case;Execution;Result;TotalTime;NumInteractions
it.feio.android.omninotes.alpha;TestHome;testCameraIsDisplayed;8;pass;13083;4
it.feio.android.omninotes.alpha;TestHome;testCameraIsDisplayed;9;pass;13287;4
it.feio.android.omninotes.alpha;TestHome;testCameraIsDisplayed;10;pass;13102;4
it.feio.android.omninotes.alpha;TestHome;testReducedViewMenu;1;pass;17579;7
it.feio.android.omninotes.alpha;TestHome;testReducedViewMenu;2;pass;17938;7
it.feio.android.omninotes.alpha;TestHome;testReducedViewMenu;3;pass;17657;7
it.feio.android.omninotes.alpha;TestHome;testReducedViewMenu;4;pass;17953;7
it.feio.android.omninotes.alpha;TestHome;testReducedViewMenu;5;pass;17973;7
it.feio.android.omninotes.alpha;TestHome;testReducedViewMenu;6;pass;17932;7
it.feio.android.omninotes.alpha;TestHome;testReducedViewMenu;7;pass;17766;7
it.feio.android.omninotes.alpha;TestHome;testReducedViewMenu;8;pass;17892;7
it.feio.android.omninotes.alpha;TestHome;testReducedViewMenu;9;pass;17762;7
it.feio.android.omninotes.alpha;TestHome;testReducedViewMenu;10;pass;17719;7
it.feio.android.omninotes.alpha;TestHome;testLeftMenuContent;1;pass;15461;5
it.feio.android.omninotes.alpha;TestHome;testLeftMenuContent;2;pass;15121;5
it.feio.android.omninotes.alpha;TestHome;testLeftMenuContent;3;pass;14969;5
it.feio.android.omninotes.alpha;TestHome;testLeftMenuContent;4;pass;14863;5
it.feio.android.omninotes.alpha;TestHome;testLeftMenuContent;5;pass;14798;5
it.feio.android.omninotes.alpha;TestHome;testLeftMenuContent;6;pass;14832;5
it.feio.android.omninotes.alpha;TestHome;testLeftMenuContent;7;pass;15165;5
it.feio.android.omninotes.alpha;TestHome;testLeftMenuContent;8;pass;15200;5
it.feio.android.omninotes.alpha;TestHome;testLeftMenuContent;9;pass;14992;5
it.feio.android.omninotes.alpha;TestHome;testLeftMenuContent;10;pass;15177;5
it.feio.android.omninotes.alpha;TestHome;testOrderByMenu;1;pass;16657;7
it.feio.android.omninotes.alpha;TestHome;testOrderByMenu;2;pass;16184;7
it.feio.android.omninotes.alpha;TestHome;testOrderByMenu;3;pass;16354;7
it.feio.android.omninotes.alpha;TestHome;testOrderByMenu;4;pass;16262;7
it.feio.android.omninotes.alpha;TestHome;testOrderByMenu;5;pass;16314;7
it.feio.android.omninotes.alpha;TestHome;testOrderByMenu;6;pass;16230;7
it.feio.android.omninotes.alpha;TestHome;testOrderByMenu;7;pass;16576;7
it.feio.android.omninotes.alpha;TestHome;testOrderByMenu;8;pass;16301;7
it.feio.android.omninotes.alpha;TestHome;testOrderByMenu;9;pass;16270;7
it.feio.android.omninotes.alpha;TestHome;testOrderByMenu;10;pass;16282;7
it.feio.android.omninotes.alpha;TestHome;testSearchButtons;1;pass;16221;7
it.feio.android.omninotes.alpha;TestHome;testSearchButtons;2;pass;16337;7
it.feio.android.omninotes.alpha;TestHome;testSearchButtons;3;pass;16308;7
it.feio.android.omninotes.alpha;TestHome;testSearchButtons;4;pass;16242;7
it.feio.android.omninotes.alpha;TestHome;testSearchButtons;5;pass;17003;7
it.feio.android.omninotes.alpha;TestHome;testSearchButtons;6;pass;16371;7
it.feio.android.omninotes.alpha;TestHome;testSearchButtons;7;pass;16500;7
it.feio.android.omninotes.alpha;TestHome;testSearchButtons;8;pass;16209;7
it.feio.android.omninotes.alpha;TestHome;testSearchButtons;9;pass;16067;7
it.feio.android.omninotes.alpha;TestHome;testSearchButtons;10;pass;16248;7
it.feio.android.omninotes.alpha;TestNoteCreation;testCreateNote;1;pass;17778;6
it.feio.android.omninotes.alpha;TestNoteCreation;testCreateNote;2;pass;16736;6
it.feio.android.omninotes.alpha;TestNoteCreation;testCreateNote;3;pass;16957;6
it.feio.android.omninotes.alpha;TestNoteCreation;testCreateNote;4;pass;16680;6
it.feio.android.omninotes.alpha;TestNoteCreation;testCreateNote;5;pass;16832;6
it.feio.android.omninotes.alpha;TestNoteCreation;testCreateNote;6;pass;16831;6
it.feio.android.omninotes.alpha;TestNoteCreation;testCreateNote;7;pass;16903;6
it.feio.android.omninotes.alpha;TestNoteCreation;testCreateNote;8;pass;17127;6
it.feio.android.omninotes.alpha;TestNoteCreation;testCreateNote;9;pass;16646;6
it.feio.android.omninotes.alpha;TestNoteCreation;testCreateNote;10;pass;16806;6
it.feio.android.omninotes.alpha;TestNoteCreation;testDeleteNote;1;pass;25968;9
it.feio.android.omninotes.alpha;TestNoteCreation;testDeleteNote;2;pass;25913;9
it.feio.android.omninotes.alpha;TestNoteCreation;testDeleteNote;3;pass;25551;9
it.feio.android.omninotes.alpha;TestNoteCreation;testDeleteNote;4;pass;25481;9
it.feio.android.omninotes.alpha;TestNoteCreation;testDeleteNote;5;pass;25710;9
it.feio.android.omninotes.alpha;TestNoteCreation;testDeleteNote;6;pass;25468;9
it.feio.android.omninotes.alpha;TestNoteCreation;testDeleteNote;7;pass;25395;9
it.feio.android.omninotes.alpha;TestNoteCreation;testDeleteNote;8;pass;25516;9
it.feio.android.omninotes.alpha;TestNoteCreation;testDeleteNote;9;pass;25522;9
it.feio.android.omninotes.alpha;TestNoteCreation;testDeleteNote;10;pass;25627;9
it.feio.android.omninotes.alpha;TestNoteCreation;testRestoreFromTrash;1;pass;39203;16
it.feio.android.omninotes.alpha;TestNoteCreation;testRestoreFromTrash;2;pass;39295;16
it.feio.android.omninotes.alpha;TestNoteCreation;testRestoreFromTrash;3;pass;39007;16
it.feio.android.omninotes.alpha;TestNoteCreation;testRestoreFromTrash;4;pass;39127;16
it.feio.android.omninotes.alpha;TestNoteCreation;testRestoreFromTrash;5;pass;38645;16
it.feio.android.omninotes.alpha;TestNoteCreation;testRestoreFromTrash;6;pass;38761;16
it.feio.android.omninotes.alpha;TestNoteCreation;testRestoreFromTrash;7;pass;38831;16
it.feio.android.omninotes.alpha;TestNoteCreation;testRestoreFromTrash;8;pass;38782;16
it.feio.android.omninotes.alpha;TestNoteCreation;testRestoreFromTrash;9;pass;38570;16
it.feio.android.omninotes.alpha;TestNoteCreation;testRestoreFromTrash;10;pass;38992;16
it.feio.android.omninotes.alpha;TestNoteCreation;testArchiveNote;1;pass;21992;7
it.feio.android.omninotes.alpha;TestNoteCreation;testArchiveNote;2;pass;22479;7
it.feio.android.omninotes.alpha;TestNoteCreation;testArchiveNote;3;pass;22159;7
it.feio.android.omninotes.alpha;TestNoteCreation;testArchiveNote;4;pass;22048;7
it.feio.android.omninotes.alpha;TestNoteCreation;testArchiveNote;5;pass;22125;7
it.feio.android.omninotes.alpha;TestNoteCreation;testArchiveNote;6;pass;22386;7
it.feio.android.omninotes.alpha;TestNoteCreation;testArchiveNote;7;pass;22069;7
it.feio.android.omninotes.alpha;TestNoteCreation;testArchiveNote;8;pass;22108;7
it.feio.android.omninotes.alpha;TestNoteCreation;testArchiveNote;9;pass;22106;7
it.feio.android.omninotes.alpha;TestNoteCreation;testArchiveNote;10;pass;21901;7
it.feio.android.omninotes.alpha;TestNoteCreation;testSwipeLeftRight;1;pass;49791;18
it.feio.android.omninotes.alpha;TestNoteCreation;testSwipeLeftRight;2;pass;49628;18
it.feio.android.omninotes.alpha;TestNoteCreation;testSwipeLeftRight;3;fail;9936;2
it.feio.android.omninotes.alpha;TestNoteCreation;testSwipeLeftRight;4;fail;12577;3
it.feio.android.omninotes.alpha;TestNoteCreation;testSwipeLeftRight;5;fail;12366;3
it.feio.android.omninotes.alpha;TestNoteCreation;testSwipeLeftRight;6;fail;12360;3
it.feio.android.omninotes.alpha;TestNoteCreation;testSwipeLeftRight;7;fail;12370;3
it.feio.android.omninotes.alpha;TestNoteCreation;testSwipeLeftRight;8;fail;12662;3
it.feio.android.omninotes.alpha;TestNoteCreation;testSwipeLeftRight;9;fail;12152;3
it.feio.android.omninotes.alpha;TestNoteCreation;testSwipeLeftRight;10;fail;12451;3
it.feio.android.omninotes.alpha;TestNoteCreation;testAddReminder;1;pass;24593;9
it.feio.android.omninotes.alpha;TestNoteCreation;testAddReminder;2;pass;23227;9
it.feio.android.omninotes.alpha;TestNoteCreation;testAddReminder;3;pass;23961;9
it.feio.android.omninotes.alpha;TestNoteCreation;testAddReminder;4;pass;23257;9
it.feio.android.omninotes.alpha;TestNoteCreation;testAddReminder;5;pass;23298;9
it.feio.android.omninotes.alpha;TestNoteCreation;testAddReminder;6;pass;23380;9
it.feio.android.omninotes.alpha;TestNoteCreation;testAddReminder;7;pass;24326;9
it.feio.android.omninotes.alpha;TestNoteCreation;testAddReminder;8;pass;23306;9
it.feio.android.omninotes.alpha;TestNoteCreation;testAddReminder;9;pass;23388;9
it.feio.android.omninotes.alpha;TestNoteCreation;testAddReminder;10;pass;23286;9
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testAddShortcut;1;pass;27989;13
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testAddShortcut;2;pass;27258;13
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testAddShortcut;3;pass;27367;13
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testAddShortcut;4;pass;27532;13
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testAddShortcut;5;pass;27568;13
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testAddShortcut;6;pass;27289;13
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testAddShortcut;7;pass;27344;13
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testAddShortcut;8;pass;27529;13
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testAddShortcut;9;pass;27185;13
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testAddShortcut;10;pass;27641;13
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testDiscardChanges;1;pass;20529;7
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testDiscardChanges;2;pass;20530;7
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testDiscardChanges;3;pass;20262;7
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testDiscardChanges;4;pass;20788;7
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testDiscardChanges;5;pass;20714;7
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testDiscardChanges;6;pass;20206;7
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testDiscardChanges;7;pass;20527;7
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testDiscardChanges;8;pass;20369;7
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testDiscardChanges;9;pass;20365;7
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testDiscardChanges;10;pass;20525;7
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testDiscardOnExistingNote;1;pass;26551;10
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testDiscardOnExistingNote;2;pass;26404;10
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testDiscardOnExistingNote;3;pass;26721;10
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testDiscardOnExistingNote;4;pass;26340;10
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testDiscardOnExistingNote;5;pass;26280;10
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testDiscardOnExistingNote;6;pass;26559;10
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testDiscardOnExistingNote;7;pass;26287;10
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testDiscardOnExistingNote;8;pass;26353;10
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testDiscardOnExistingNote;9;pass;26392;10
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testDiscardOnExistingNote;10;pass;26458;10
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testTimestamp;1;fail;20247;5
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testTimestamp;2;fail;18569;5
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testTimestamp;3;fail;18644;5
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testTimestamp;4;fail;18491;5
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testTimestamp;5;fail;18432;5
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testTimestamp;6;fail;18790;5
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testTimestamp;7;fail;18487;5
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testTimestamp;8;fail;18708;5
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testTimestamp;9;fail;18540;5
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testTimestamp;10;fail;18598;5
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testSketch;1;pass;26698;11
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testSketch;2;pass;25638;11
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testSketch;3;pass;25733;11
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testSketch;4;pass;25883;11
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testSketch;5;pass;25868;11
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testSketch;6;pass;25862;11
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testSketch;7;pass;25585;11
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testSketch;8;pass;25664;11
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testSketch;9;pass;25546;11
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testSketch;10;pass;25659;11
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testRemoveCategory;1;pass;17092;6
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testRemoveCategory;2;pass;16433;6
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testRemoveCategory;3;pass;17005;6
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testRemoveCategory;4;pass;19208;6
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testRemoveCategory;5;pass;18091;6
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testRemoveCategory;6;pass;16682;6
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testRemoveCategory;7;pass;17124;6
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testRemoveCategory;8;pass;17175;6
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testRemoveCategory;9;pass;17121;6
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testRemoveCategory;10;pass;17030;6
it.feio.android.omninotes.alpha;TestSearchChecklist;testCreateChecklist;1;pass;18873;7
it.feio.android.omninotes.alpha;TestSearchChecklist;testCreateChecklist;2;pass;18100;7
it.feio.android.omninotes.alpha;TestSearchChecklist;testCreateChecklist;3;pass;19155;7
it.feio.android.omninotes.alpha;TestSearchChecklist;testCreateChecklist;4;pass;19198;7
it.feio.android.omninotes.alpha;TestSearchChecklist;testCreateChecklist;5;pass;18639;7
it.feio.android.omninotes.alpha;TestSearchChecklist;testCreateChecklist;6;pass;18435;7
it.feio.android.omninotes.alpha;TestSearchChecklist;testCreateChecklist;7;pass;19059;7
it.feio.android.omninotes.alpha;TestSearchChecklist;testCreateChecklist;8;pass;18536;7
it.feio.android.omninotes.alpha;TestSearchChecklist;testCreateChecklist;9;pass;18773;7
it.feio.android.omninotes.alpha;TestSearchChecklist;testCreateChecklist;10;pass;18721;7
it.feio.android.omninotes.alpha;TestSearchChecklist;testDisableChecklist;1;pass;21798;7
it.feio.android.omninotes.alpha;TestSearchChecklist;testDisableChecklist;2;pass;21270;7
it.feio.android.omninotes.alpha;TestSearchChecklist;testDisableChecklist;3;pass;21279;7
it.feio.android.omninotes.alpha;TestSearchChecklist;testDisableChecklist;4;pass;21355;7
it.feio.android.omninotes.alpha;TestSearchChecklist;testDisableChecklist;5;pass;21512;7
it.feio.android.omninotes.alpha;TestSearchChecklist;testDisableChecklist;6;pass;21575;7
it.feio.android.omninotes.alpha;TestSearchChecklist;testDisableChecklist;7;pass;21820;7
it.feio.android.omninotes.alpha;TestSearchChecklist;testDisableChecklist;8;pass;21461;7
it.feio.android.omninotes.alpha;TestSearchChecklist;testDisableChecklist;9;pass;21425;7
it.feio.android.omninotes.alpha;TestSearchChecklist;testDisableChecklist;10;pass;21755;7
it.feio.android.omninotes.alpha;TestSearchChecklist;testSearch;1;pass;28621;11
it.feio.android.omninotes.alpha;TestSearchChecklist;testSearch;2;pass;28693;11
it.feio.android.omninotes.alpha;TestSearchChecklist;testSearch;3;pass;28695;11
it.feio.android.omninotes.alpha;TestSearchChecklist;testSearch;4;fail;32037;10
it.feio.android.omninotes.alpha;TestSearchChecklist;testSearch;5;pass;28197;11
it.feio.android.omninotes.alpha;TestSearchChecklist;testSearch;6;pass;28371;11
it.feio.android.omninotes.alpha;TestSearchChecklist;testSearch;7;pass;28102;11
it.feio.android.omninotes.alpha;TestSearchChecklist;testSearch;8;pass;28444;11
it.feio.android.omninotes.alpha;TestSearchChecklist;testSearch;9;pass;28634;11
it.feio.android.omninotes.alpha;TestSearchChecklist;testSearch;10;pass;28705;11
it.feio.android.omninotes.alpha;TestSearchChecklist;testWrongSearch;1;pass;20802;8
it.feio.android.omninotes.alpha;TestSearchChecklist;testWrongSearch;2;pass;21244;8
it.feio.android.omninotes.alpha;TestSearchChecklist;testWrongSearch;3;pass;21451;8
it.feio.android.omninotes.alpha;TestSearchChecklist;testWrongSearch;4;pass;21461;8
it.feio.android.omninotes.alpha;TestSearchChecklist;testWrongSearch;5;pass;21751;8
it.feio.android.omninotes.alpha;TestSearchChecklist;testWrongSearch;6;pass;21476;8
it.feio.android.omninotes.alpha;TestSearchChecklist;testWrongSearch;7;pass;21545;8
it.feio.android.omninotes.alpha;TestSearchChecklist;testWrongSearch;8;pass;21379;8
it.feio.android.omninotes.alpha;TestSearchChecklist;testWrongSearch;9;pass;21390;8
it.feio.android.omninotes.alpha;TestSearchChecklist;testWrongSearch;10;pass;21314;8
it.feio.android.omninotes.alpha;TestUndoOrder;testUndo;1;pass;22609;7
it.feio.android.omninotes.alpha;TestUndoOrder;testUndo;2;pass;22283;7
it.feio.android.omninotes.alpha;TestUndoOrder;testUndo;3;pass;22684;7
it.feio.android.omninotes.alpha;TestUndoOrder;testUndo;4;pass;22219;7
it.feio.android.omninotes.alpha;TestUndoOrder;testUndo;5;pass;20983;6
it.feio.android.omninotes.alpha;TestUndoOrder;testUndo;6;pass;22759;7
it.feio.android.omninotes.alpha;TestUndoOrder;testUndo;7;pass;22656;7
it.feio.android.omninotes.alpha;TestUndoOrder;testUndo;8;pass;22820;7
it.feio.android.omninotes.alpha;TestUndoOrder;testUndo;9;pass;22435;7
it.feio.android.omninotes.alpha;TestUndoOrder;testUndo;10;pass;22277;7
it.feio.android.omninotes.alpha;TestUndoOrder;testTrashUndo;1;fail;21349;5
it.feio.android.omninotes.alpha;TestUndoOrder;testTrashUndo;2;pass;29302;10
it.feio.android.omninotes.alpha;TestUndoOrder;testTrashUndo;3;pass;30788;10
it.feio.android.omninotes.alpha;TestUndoOrder;testTrashUndo;4;fail;20989;5
it.feio.android.omninotes.alpha;TestUndoOrder;testTrashUndo;5;pass;29643;10
it.feio.android.omninotes.alpha;TestUndoOrder;testTrashUndo;6;pass;29191;10
it.feio.android.omninotes.alpha;TestUndoOrder;testTrashUndo;7;pass;29447;10
it.feio.android.omninotes.alpha;TestUndoOrder;testTrashUndo;8;fail;23632;6
it.feio.android.omninotes.alpha;TestUndoOrder;testTrashUndo;9;fail;21405;5
it.feio.android.omninotes.alpha;TestUndoOrder;testTrashUndo;10;fail;21239;5
it.feio.android.omninotes.alpha;TestUndoOrder;testSelectAll;1;pass;25764;10
it.feio.android.omninotes.alpha;TestUndoOrder;testSelectAll;2;pass;25928;10
it.feio.android.omninotes.alpha;TestUndoOrder;testSelectAll;3;pass;25895;10
it.feio.android.omninotes.alpha;TestUndoOrder;testSelectAll;4;pass;25902;10
it.feio.android.omninotes.alpha;TestUndoOrder;testSelectAll;5;pass;25736;10
it.feio.android.omninotes.alpha;TestUndoOrder;testSelectAll;6;pass;25561;10
it.feio.android.omninotes.alpha;TestUndoOrder;testSelectAll;7;pass;25461;10
it.feio.android.omninotes.alpha;TestUndoOrder;testSelectAll;8;pass;25739;10
it.feio.android.omninotes.alpha;TestUndoOrder;testSelectAll;9;pass;26087;10
it.feio.android.omninotes.alpha;TestUndoOrder;testSelectAll;10;pass;25749;10
it.feio.android.omninotes.alpha;TestUndoOrder;testOrderByModificationDate;1;pass;19651;9
it.feio.android.omninotes.alpha;TestUndoOrder;testOrderByModificationDate;2;pass;19395;9
it.feio.android.omninotes.alpha;TestUndoOrder;testOrderByModificationDate;3;pass;19301;9
it.feio.android.omninotes.alpha;TestUndoOrder;testOrderByModificationDate;4;pass;19424;9
it.feio.android.omninotes.alpha;TestUndoOrder;testOrderByModificationDate;5;fail;25947;8
it.feio.android.omninotes.alpha;TestUndoOrder;testOrderByModificationDate;6;fail;26421;8
it.feio.android.omninotes.alpha;TestUndoOrder;testOrderByModificationDate;7;pass;19645;9
it.feio.android.omninotes.alpha;TestUndoOrder;testOrderByModificationDate;8;pass;19520;9
it.feio.android.omninotes.alpha;TestUndoOrder;testOrderByModificationDate;9;pass;19307;9
it.feio.android.omninotes.alpha;TestUndoOrder;testOrderByModificationDate;10;pass;19448;9
it.feio.android.omninotes.alpha;TestUndoOrder;testOrderByCreationDate;1;pass;19289;9
it.feio.android.omninotes.alpha;TestUndoOrder;testOrderByCreationDate;2;fail;13399;4
it.feio.android.omninotes.alpha;TestUndoOrder;testOrderByCreationDate;3;pass;19511;9
it.feio.android.omninotes.alpha;TestUndoOrder;testOrderByCreationDate;4;fail;25454;8
it.feio.android.omninotes.alpha;TestUndoOrder;testOrderByCreationDate;5;fail;25829;8
it.feio.android.omninotes.alpha;TestUndoOrder;testOrderByCreationDate;6;pass;19302;9
it.feio.android.omninotes.alpha;TestUndoOrder;testOrderByCreationDate;7;pass;19220;9
it.feio.android.omninotes.alpha;TestUndoOrder;testOrderByCreationDate;8;pass;19551;9
it.feio.android.omninotes.alpha;TestUndoOrder;testOrderByCreationDate;9;pass;19686;9
it.feio.android.omninotes.alpha;TestUndoOrder;testOrderByCreationDate;10;pass;19864;9
it.feio.android.omninotes.alpha;TestSettings;testSettings1;1;pass;16568;5
it.feio.android.omninotes.alpha;TestSettings;testSettings1;2;pass;16514;5
it.feio.android.omninotes.alpha;TestSettings;testSettings1;3;pass;17239;5
it.feio.android.omninotes.alpha;TestSettings;testSettings1;4;pass;17150;5
it.feio.android.omninotes.alpha;TestSettings;testSettings1;5;pass;16967;5
it.feio.android.omninotes.alpha;TestSettings;testSettings1;6;pass;18476;5
it.feio.android.omninotes.alpha;TestSettings;testSettings1;7;pass;17386;5
it.feio.android.omninotes.alpha;TestSettings;testSettings1;8;pass;17315;5
it.feio.android.omninotes.alpha;TestSettings;testSettings1;9;pass;17421;5
it.feio.android.omninotes.alpha;TestSettings;testSettings1;10;pass;17181;5
it.feio.android.omninotes.alpha;TestSettings;testSettings2;1;pass;15286;5
it.feio.android.omninotes.alpha;TestSettings;testSettings2;2;pass;15475;5
it.feio.android.omninotes.alpha;TestSettings;testSettings2;3;pass;16759;5
it.feio.android.omninotes.alpha;TestSettings;testSettings2;4;pass;15725;5
it.feio.android.omninotes.alpha;TestSettings;testSettings2;5;pass;15781;5
it.feio.android.omninotes.alpha;TestSettings;testSettings2;6;pass;15502;5
it.feio.android.omninotes.alpha;TestSettings;testSettings2;7;pass;15686;5
it.feio.android.omninotes.alpha;TestSettings;testSettings2;8;pass;15587;5
it.feio.android.omninotes.alpha;TestSettings;testSettings2;9;pass;15478;5
it.feio.android.omninotes.alpha;TestSettings;testSettings2;10;pass;15590;5
ar.rulosoft.mimanganu;TestInterfaceBasic;testCheckServerIsRight;1;pass;24035;5
ar.rulosoft.mimanganu;TestInterfaceBasic;testCheckServerIsRight;2;pass;19488;5
ar.rulosoft.mimanganu;TestInterfaceBasic;testCheckServerIsRight;3;pass;19456;5
ar.rulosoft.mimanganu;TestInterfaceBasic;testCheckServerIsRight;4;pass;19189;5
ar.rulosoft.mimanganu;TestInterfaceBasic;testCheckServerIsRight;5;pass;19406;5
ar.rulosoft.mimanganu;TestInterfaceBasic;testCheckServerIsRight;6;pass;19905;5
ar.rulosoft.mimanganu;TestInterfaceBasic;testCheckServerIsRight;7;pass;19138;5
ar.rulosoft.mimanganu;TestInterfaceBasic;testCheckServerIsRight;8;pass;19381;5
ar.rulosoft.mimanganu;TestInterfaceBasic;testCheckServerIsRight;9;pass;19390;5
ar.rulosoft.mimanganu;TestInterfaceBasic;testCheckServerIsRight;10;pass;19202;5
ar.rulosoft.mimanganu;TestInterfaceBasic;testSettingsMenu1;1;pass;30821;10
ar.rulosoft.mimanganu;TestInterfaceBasic;testSettingsMenu1;2;pass;27380;10
ar.rulosoft.mimanganu;TestInterfaceBasic;testSettingsMenu1;3;pass;26573;10
ar.rulosoft.mimanganu;TestInterfaceBasic;testSettingsMenu1;4;pass;27521;10
ar.rulosoft.mimanganu;TestInterfaceBasic;testSettingsMenu1;5;pass;27446;10
ar.rulosoft.mimanganu;TestInterfaceBasic;testSettingsMenu1;6;pass;26571;10
ar.rulosoft.mimanganu;TestInterfaceBasic;testSettingsMenu1;7;pass;26474;10
ar.rulosoft.mimanganu;TestInterfaceBasic;testSettingsMenu1;8;pass;26940;10
ar.rulosoft.mimanganu;TestInterfaceBasic;testSettingsMenu1;9;pass;27407;10
ar.rulosoft.mimanganu;TestInterfaceBasic;testSettingsMenu1;10;pass;26691;10
ar.rulosoft.mimanganu;TestInterfaceBasic;testSettingsMenu2;1;pass;23141;5
ar.rulosoft.mimanganu;TestInterfaceBasic;testSettingsMenu2;2;pass;22103;5
ar.rulosoft.mimanganu;TestInterfaceBasic;testSettingsMenu2;3;pass;21185;5
ar.rulosoft.mimanganu;TestInterfaceBasic;testSettingsMenu2;4;pass;21138;5
ar.rulosoft.mimanganu;TestInterfaceBasic;testSettingsMenu2;5;pass;21071;5
ar.rulosoft.mimanganu;TestInterfaceBasic;testSettingsMenu2;6;pass;21723;5
ar.rulosoft.mimanganu;TestInterfaceBasic;testSettingsMenu2;7;pass;20677;5
ar.rulosoft.mimanganu;TestInterfaceBasic;testSettingsMenu2;8;pass;20760;5
ar.rulosoft.mimanganu;TestInterfaceBasic;testSettingsMenu2;9;pass;20289;5
ar.rulosoft.mimanganu;TestInterfaceBasic;testSettingsMenu2;10;pass;20766;5
ar.rulosoft.mimanganu;TestInterfaceBasic;testDownloadMenu;1;pass;30176;10
ar.rulosoft.mimanganu;TestInterfaceBasic;testDownloadMenu;2;pass;26645;10
ar.rulosoft.mimanganu;TestInterfaceBasic;testDownloadMenu;3;pass;25752;10
ar.rulosoft.mimanganu;TestInterfaceBasic;testDownloadMenu;4;pass;25884;10
ar.rulosoft.mimanganu;TestInterfaceBasic;testDownloadMenu;5;pass;26040;10
ar.rulosoft.mimanganu;TestInterfaceBasic;testDownloadMenu;6;pass;26065;10
ar.rulosoft.mimanganu;TestInterfaceBasic;testDownloadMenu;7;pass;26529;10
ar.rulosoft.mimanganu;TestInterfaceBasic;testDownloadMenu;8;pass;26066;10
ar.rulosoft.mimanganu;TestInterfaceBasic;testDownloadMenu;9;pass;26160;10
ar.rulosoft.mimanganu;TestInterfaceBasic;testDownloadMenu;10;pass;26015;10
ar.rulosoft.mimanganu;TestInterfaceBasic;testSearchUnsearchUpdates;1;pass;40970;15
ar.rulosoft.mimanganu;TestInterfaceBasic;testSearchUnsearchUpdates;2;pass;41590;15
ar.rulosoft.mimanganu;TestInterfaceBasic;testSearchUnsearchUpdates;3;pass;41088;15
ar.rulosoft.mimanganu;TestInterfaceBasic;testSearchUnsearchUpdates;4;pass;41559;15
ar.rulosoft.mimanganu;TestInterfaceBasic;testSearchUnsearchUpdates;5;pass;41595;15
ar.rulosoft.mimanganu;TestInterfaceBasic;testSearchUnsearchUpdates;6;pass;41049;15
