Package;Class;Case;Execution;Result;TotalTime;NumInteractions
org.ligi.passandroid;TestPassEditActivityTypes;testSetToEventWorks;3;pass;16736;5
org.ligi.passandroid;TestPassEditActivityTypes;testSetToEventWorks;4;pass;16864;5
org.ligi.passandroid;TestPassEditActivityTypes;testSetToEventWorks;5;pass;16724;5
org.ligi.passandroid;TestPassEditActivityTypes;testSetToEventWorks;6;pass;16804;5
org.ligi.passandroid;TestPassEditActivityTypes;testSetToEventWorks;7;pass;16834;5
org.ligi.passandroid;TestPassEditActivityTypes;testSetToEventWorks;8;pass;16759;5
org.ligi.passandroid;TestPassEditActivityTypes;testSetToEventWorks;9;pass;16379;5
org.ligi.passandroid;TestPassEditActivityTypes;testSetToEventWorks;10;pass;16392;5
org.ligi.passandroid;TestPassEditActivityTypes;testSetToStoreCardWorks;1;pass;16734;5
org.ligi.passandroid;TestPassEditActivityTypes;testSetToStoreCardWorks;2;pass;16698;5
org.ligi.passandroid;TestPassEditActivityTypes;testSetToStoreCardWorks;3;pass;16724;5
org.ligi.passandroid;TestPassEditActivityTypes;testSetToStoreCardWorks;4;pass;16789;5
org.ligi.passandroid;TestPassEditActivityTypes;testSetToStoreCardWorks;5;pass;16730;5
org.ligi.passandroid;TestPassEditActivityTypes;testSetToStoreCardWorks;6;pass;16363;5
org.ligi.passandroid;TestPassEditActivityTypes;testSetToStoreCardWorks;7;pass;16691;5
org.ligi.passandroid;TestPassEditActivityTypes;testSetToStoreCardWorks;8;pass;16714;5
org.ligi.passandroid;TestPassEditActivityTypes;testSetToStoreCardWorks;9;pass;16709;5
org.ligi.passandroid;TestPassEditActivityTypes;testSetToStoreCardWorks;10;pass;16430;5
org.ligi.passandroid;TestPassEditActivityTypes;testSetToAnyThenGenericWorks;1;pass;19272;6
org.ligi.passandroid;TestPassEditActivityTypes;testSetToAnyThenGenericWorks;2;pass;19362;6
org.ligi.passandroid;TestPassEditActivityTypes;testSetToAnyThenGenericWorks;3;pass;19282;6
org.ligi.passandroid;TestPassEditActivityTypes;testSetToAnyThenGenericWorks;4;pass;19383;6
org.ligi.passandroid;TestPassEditActivityTypes;testSetToAnyThenGenericWorks;5;pass;19329;6
org.ligi.passandroid;TestPassEditActivityTypes;testSetToAnyThenGenericWorks;6;pass;19378;6
org.ligi.passandroid;TestPassEditActivityTypes;testSetToAnyThenGenericWorks;7;pass;19406;6
org.ligi.passandroid;TestPassEditActivityTypes;testSetToAnyThenGenericWorks;8;pass;19200;6
org.ligi.passandroid;TestPassEditActivityTypes;testSetToAnyThenGenericWorks;9;pass;19430;6
org.ligi.passandroid;TestPassEditActivityTypes;testSetToAnyThenGenericWorks;10;pass;19330;6
org.ligi.passandroid;TestCreatePassTabs;testColorWheelIsThere;1;pass;28568;8
org.ligi.passandroid;TestCreatePassTabs;testColorWheelIsThere;2;pass;28425;8
org.ligi.passandroid;TestCreatePassTabs;testColorWheelIsThere;3;pass;28960;8
org.ligi.passandroid;TestCreatePassTabs;testColorWheelIsThere;4;pass;28666;8
org.ligi.passandroid;TestCreatePassTabs;testColorWheelIsThere;5;pass;28524;8
org.ligi.passandroid;TestCreatePassTabs;testColorWheelIsThere;6;pass;28638;8
org.ligi.passandroid;TestCreatePassTabs;testColorWheelIsThere;7;pass;28086;8
org.ligi.passandroid;TestCreatePassTabs;testColorWheelIsThere;8;pass;28481;8
org.ligi.passandroid;TestCreatePassTabs;testColorWheelIsThere;9;pass;28524;8
org.ligi.passandroid;TestCreatePassTabs;testColorWheelIsThere;10;pass;28532;8
org.ligi.passandroid;TestCreatePassTabs;testImageOptionsAreThere;1;pass;32058;10
org.ligi.passandroid;TestCreatePassTabs;testImageOptionsAreThere;2;pass;32099;10
org.ligi.passandroid;TestCreatePassTabs;testImageOptionsAreThere;3;pass;32187;10
org.ligi.passandroid;TestCreatePassTabs;testImageOptionsAreThere;4;pass;32082;10
org.ligi.passandroid;TestCreatePassTabs;testImageOptionsAreThere;5;pass;31792;10
org.ligi.passandroid;TestCreatePassTabs;testImageOptionsAreThere;6;pass;32194;10
org.ligi.passandroid;TestCreatePassTabs;testImageOptionsAreThere;7;pass;31814;10
org.ligi.passandroid;TestCreatePassTabs;testImageOptionsAreThere;8;pass;32074;10
org.ligi.passandroid;TestCreatePassTabs;testImageOptionsAreThere;9;pass;32046;10
org.ligi.passandroid;TestCreatePassTabs;testImageOptionsAreThere;10;pass;32048;10
org.ligi.passandroid;TestCreatePassTabs;testTimePickerWorks;1;pass;24948;7
org.ligi.passandroid;TestCreatePassTabs;testTimePickerWorks;2;pass;24864;7
org.ligi.passandroid;TestCreatePassTabs;testTimePickerWorks;3;pass;24702;7
org.ligi.passandroid;TestCreatePassTabs;testTimePickerWorks;4;pass;24685;7
org.ligi.passandroid;TestCreatePassTabs;testTimePickerWorks;5;pass;24899;7
org.ligi.passandroid;TestCreatePassTabs;testTimePickerWorks;6;pass;24750;7
org.ligi.passandroid;TestCreatePassTabs;testTimePickerWorks;7;pass;24742;7
org.ligi.passandroid;TestCreatePassTabs;testTimePickerWorks;8;pass;25071;7
org.ligi.passandroid;TestCreatePassTabs;testTimePickerWorks;9;pass;24651;7
org.ligi.passandroid;TestCreatePassTabs;testTimePickerWorks;10;pass;24813;7
org.ligi.passandroid;TestCreatePassTabs;testCalendarIsShown;1;pass;27927;8
org.ligi.passandroid;TestCreatePassTabs;testCalendarIsShown;2;pass;27491;8
org.ligi.passandroid;TestCreatePassTabs;testCalendarIsShown;3;pass;27510;8
org.ligi.passandroid;TestCreatePassTabs;testCalendarIsShown;4;pass;27559;8
org.ligi.passandroid;TestCreatePassTabs;testCalendarIsShown;5;pass;27593;8
org.ligi.passandroid;TestCreatePassTabs;testCalendarIsShown;6;pass;27675;8
org.ligi.passandroid;TestCreatePassTabs;testCalendarIsShown;7;pass;27636;8
org.ligi.passandroid;TestCreatePassTabs;testCalendarIsShown;8;pass;27479;8
org.ligi.passandroid;TestCreatePassTabs;testCalendarIsShown;9;pass;27567;8
org.ligi.passandroid;TestCreatePassTabs;testCalendarIsShown;10;pass;27695;8
org.ligi.passandroid;TestCreatePassTabs;testSwipeBackToFirstPage;1;fail;28684;13
org.ligi.passandroid;TestCreatePassTabs;testSwipeBackToFirstPage;2;fail;29017;13
org.ligi.passandroid;TestCreatePassTabs;testSwipeBackToFirstPage;3;fail;28488;13
org.ligi.passandroid;TestCreatePassTabs;testSwipeBackToFirstPage;4;fail;28697;13
org.ligi.passandroid;TestCreatePassTabs;testSwipeBackToFirstPage;5;fail;28636;13
org.ligi.passandroid;TestCreatePassTabs;testSwipeBackToFirstPage;6;fail;28677;13
org.ligi.passandroid;TestCreatePassTabs;testSwipeBackToFirstPage;7;fail;28314;13
org.ligi.passandroid;TestCreatePassTabs;testSwipeBackToFirstPage;8;fail;28636;13
org.ligi.passandroid;TestCreatePassTabs;testSwipeBackToFirstPage;9;fail;28883;13
org.ligi.passandroid;TestCreatePassTabs;testSwipeBackToFirstPage;10;fail;28523;13
org.ligi.passandroid;TestEditPassProperties;testCanSetToQR;1;pass;32233;9
org.ligi.passandroid;TestEditPassProperties;testCanSetToQR;2;pass;32149;9
org.ligi.passandroid;TestEditPassProperties;testCanSetToQR;3;pass;32266;9
org.ligi.passandroid;TestEditPassProperties;testCanSetToQR;4;pass;32064;9
org.ligi.passandroid;TestEditPassProperties;testCanSetToQR;5;pass;31852;9
org.ligi.passandroid;TestEditPassProperties;testCanSetToQR;6;pass;32163;9
org.ligi.passandroid;TestEditPassProperties;testCanSetToQR;7;pass;32158;9
org.ligi.passandroid;TestEditPassProperties;testCanSetToQR;8;pass;32167;9
org.ligi.passandroid;TestEditPassProperties;testCanSetToQR;9;pass;32243;9
org.ligi.passandroid;TestEditPassProperties;testCanSetToQR;10;pass;32243;9
org.ligi.passandroid;TestEditPassProperties;testCanSetToAZTEC;1;fail;27956;6
org.ligi.passandroid;TestEditPassProperties;testCanSetToAZTEC;2;fail;27986;6
org.ligi.passandroid;TestEditPassProperties;testCanSetToAZTEC;3;fail;27589;6
org.ligi.passandroid;TestEditPassProperties;testCanSetToAZTEC;4;fail;28112;6
org.ligi.passandroid;TestEditPassProperties;testCanSetToAZTEC;5;fail;28074;6
org.ligi.passandroid;TestEditPassProperties;testCanSetToAZTEC;6;fail;28173;6
org.ligi.passandroid;TestEditPassProperties;testCanSetToAZTEC;7;fail;28181;6
org.ligi.passandroid;TestEditPassProperties;testCanSetToAZTEC;8;fail;28113;6
org.ligi.passandroid;TestEditPassProperties;testCanSetToAZTEC;9;fail;27682;6
org.ligi.passandroid;TestEditPassProperties;testCanSetToAZTEC;10;fail;27991;6
org.ligi.passandroid;TestEditPassProperties;testCanSetToPDF417;1;pass;32204;9
org.ligi.passandroid;TestEditPassProperties;testCanSetToPDF417;2;pass;32085;9
org.ligi.passandroid;TestEditPassProperties;testCanSetToPDF417;3;pass;32078;9
org.ligi.passandroid;TestEditPassProperties;testCanSetToPDF417;4;pass;32126;9
org.ligi.passandroid;TestEditPassProperties;testCanSetToPDF417;5;pass;32155;9
org.ligi.passandroid;TestEditPassProperties;testCanSetToPDF417;6;pass;32071;9
org.ligi.passandroid;TestEditPassProperties;testCanSetToPDF417;7;pass;32155;9
org.ligi.passandroid;TestEditPassProperties;testCanSetToPDF417;8;pass;32205;9
org.ligi.passandroid;TestEditPassProperties;testCanSetToPDF417;9;pass;32317;9
org.ligi.passandroid;TestEditPassProperties;testCanSetToPDF417;10;pass;32339;9
org.ligi.passandroid;TestEditPassProperties;testCanSetAltMessage;1;pass;39043;10
org.ligi.passandroid;TestEditPassProperties;testCanSetAltMessage;2;pass;41491;10
org.ligi.passandroid;TestEditPassProperties;testCanSetAltMessage;3;pass;38789;10
org.ligi.passandroid;TestEditPassProperties;testCanSetAltMessage;4;pass;38334;10
org.ligi.passandroid;TestEditPassProperties;testCanSetAltMessage;5;pass;38522;10
org.ligi.passandroid;TestEditPassProperties;testCanSetAltMessage;6;pass;39171;10
org.ligi.passandroid;TestEditPassProperties;testCanSetAltMessage;7;pass;38439;10
org.ligi.passandroid;TestEditPassProperties;testCanSetAltMessage;8;pass;38541;10
org.ligi.passandroid;TestEditPassProperties;testCanSetAltMessage;9;pass;39115;10
org.ligi.passandroid;TestEditPassProperties;testCanSetAltMessage;10;pass;38854;10
org.ligi.passandroid;TestEditPassProperties;testCanSetMessage;1;pass;37411;10
org.ligi.passandroid;TestEditPassProperties;testCanSetMessage;2;pass;37488;10
org.ligi.passandroid;TestEditPassProperties;testCanSetMessage;3;pass;36916;10
org.ligi.passandroid;TestEditPassProperties;testCanSetMessage;4;pass;37320;10
org.ligi.passandroid;TestEditPassProperties;testCanSetMessage;5;pass;37539;10
org.ligi.passandroid;TestEditPassProperties;testCanSetMessage;6;pass;37674;10
org.ligi.passandroid;TestEditPassProperties;testCanSetMessage;7;pass;37516;10
org.ligi.passandroid;TestEditPassProperties;testCanSetMessage;8;pass;37309;10
org.ligi.passandroid;TestEditPassProperties;testCanSetMessage;9;pass;37132;10
org.ligi.passandroid;TestEditPassProperties;testCanSetMessage;10;pass;36911;10
org.ligi.passandroid;TestEditPassProperties;testSetDescriptionWorks;1;fail;26351;5
org.ligi.passandroid;TestEditPassProperties;testSetDescriptionWorks;2;fail;25904;5
org.ligi.passandroid;TestEditPassProperties;testSetDescriptionWorks;3;fail;26034;5
org.ligi.passandroid;TestEditPassProperties;testSetDescriptionWorks;4;fail;26274;5
org.ligi.passandroid;TestEditPassProperties;testSetDescriptionWorks;5;fail;26508;5
org.ligi.passandroid;TestEditPassProperties;testSetDescriptionWorks;6;fail;26193;5
org.ligi.passandroid;TestEditPassProperties;testSetDescriptionWorks;7;fail;26158;5
org.ligi.passandroid;TestEditPassProperties;testSetDescriptionWorks;8;fail;26191;5
org.ligi.passandroid;TestEditPassProperties;testSetDescriptionWorks;9;fail;25962;5
org.ligi.passandroid;TestEditPassProperties;testSetDescriptionWorks;10;fail;26301;5
org.ligi.passandroid;TestPassCreation;testCreatePass;1;pass;19211;6
org.ligi.passandroid;TestPassCreation;testCreatePass;2;pass;19033;6
org.ligi.passandroid;TestPassCreation;testCreatePass;3;pass;19223;6
org.ligi.passandroid;TestPassCreation;testCreatePass;4;pass;19201;6
org.ligi.passandroid;TestPassCreation;testCreatePass;5;pass;19144;6
org.ligi.passandroid;TestPassCreation;testCreatePass;6;pass;19107;6
org.ligi.passandroid;TestPassCreation;testCreatePass;7;pass;19012;6
org.ligi.passandroid;TestPassCreation;testCreatePass;8;pass;19249;6
org.ligi.passandroid;TestPassCreation;testCreatePass;9;pass;19178;6
org.ligi.passandroid;TestPassCreation;testCreatePass;10;pass;19083;6
org.ligi.passandroid;TestPassCreation;testCreateMultiplePasses;1;fail;43000;8
org.ligi.passandroid;TestPassCreation;testCreateMultiplePasses;2;fail;43108;8
org.ligi.passandroid;TestPassCreation;testCreateMultiplePasses;3;fail;43153;8
org.ligi.passandroid;TestPassCreation;testCreateMultiplePasses;4;fail;43133;8
org.ligi.passandroid;TestPassCreation;testCreateMultiplePasses;5;fail;42741;8
org.ligi.passandroid;TestPassCreation;testCreateMultiplePasses;6;fail;42943;8
org.ligi.passandroid;TestPassCreation;testCreateMultiplePasses;7;fail;42809;8
org.ligi.passandroid;TestPassCreation;testCreateMultiplePasses;8;fail;42438;8
org.ligi.passandroid;TestPassCreation;testCreateMultiplePasses;9;fail;42307;8
org.ligi.passandroid;TestPassCreation;testCreateMultiplePasses;10;fail;42301;8
org.ligi.passandroid;TestPassCreation;testDeletePass;1;pass;29560;8
org.ligi.passandroid;TestPassCreation;testDeletePass;2;pass;29305;8
org.ligi.passandroid;TestPassCreation;testDeletePass;3;pass;29494;8
org.ligi.passandroid;TestPassCreation;testDeletePass;4;pass;29528;8
org.ligi.passandroid;TestPassCreation;testDeletePass;5;pass;29268;8
org.ligi.passandroid;TestPassCreation;testDeletePass;6;pass;29261;8
org.ligi.passandroid;TestPassCreation;testDeletePass;7;pass;29503;8
org.ligi.passandroid;TestPassCreation;testDeletePass;8;pass;29812;8
org.ligi.passandroid;TestPassCreation;testDeletePass;9;pass;29476;8
org.ligi.passandroid;TestPassCreation;testDeletePass;10;pass;29578;8
org.ligi.passandroid;TestPassCreation;testDeleteWithLongClick;1;pass;29446;8
org.ligi.passandroid;TestPassCreation;testDeleteWithLongClick;2;pass;29508;8
org.ligi.passandroid;TestPassCreation;testDeleteWithLongClick;3;pass;29679;8
org.ligi.passandroid;TestPassCreation;testDeleteWithLongClick;4;pass;30014;8
org.ligi.passandroid;TestPassCreation;testDeleteWithLongClick;5;pass;29576;8
org.ligi.passandroid;TestPassCreation;testDeleteWithLongClick;6;pass;29559;8
org.ligi.passandroid;TestPassCreation;testDeleteWithLongClick;7;pass;30054;8
org.ligi.passandroid;TestPassCreation;testDeleteWithLongClick;8;pass;29734;8
org.ligi.passandroid;TestPassCreation;testDeleteWithLongClick;9;pass;29686;8
org.ligi.passandroid;TestPassCreation;testDeleteWithLongClick;10;pass;29479;8
org.ligi.passandroid;TestPassCreation;testMenuIsShownUponClick;1;pass;23803;8
org.ligi.passandroid;TestPassCreation;testMenuIsShownUponClick;2;pass;23428;8
org.ligi.passandroid;TestPassCreation;testMenuIsShownUponClick;3;pass;23470;8
org.ligi.passandroid;TestPassCreation;testMenuIsShownUponClick;4;pass;23486;8
org.ligi.passandroid;TestPassCreation;testMenuIsShownUponClick;5;pass;23281;8
org.ligi.passandroid;TestPassCreation;testMenuIsShownUponClick;6;pass;23295;8
org.ligi.passandroid;TestPassCreation;testMenuIsShownUponClick;7;pass;23387;8
org.ligi.passandroid;TestPassCreation;testMenuIsShownUponClick;8;pass;23360;8
org.ligi.passandroid;TestPassCreation;testMenuIsShownUponClick;9;pass;23444;8
org.ligi.passandroid;TestPassCreation;testMenuIsShownUponClick;10;pass;23514;8
org.ligi.passandroid;TestPassCreation;testMenuIsShownUponLongClick;1;pass;23854;8
org.ligi.passandroid;TestPassCreation;testMenuIsShownUponLongClick;2;pass;23906;8
org.ligi.passandroid;TestPassCreation;testMenuIsShownUponLongClick;3;pass;23919;8
org.ligi.passandroid;TestPassCreation;testMenuIsShownUponLongClick;4;pass;23947;8
org.ligi.passandroid;TestPassCreation;testMenuIsShownUponLongClick;5;pass;23961;8
org.ligi.passandroid;TestPassCreation;testMenuIsShownUponLongClick;6;pass;23927;8
org.ligi.passandroid;TestPassCreation;testMenuIsShownUponLongClick;7;pass;23981;8
org.ligi.passandroid;TestPassCreation;testMenuIsShownUponLongClick;8;pass;24310;8
org.ligi.passandroid;TestPassCreation;testMenuIsShownUponLongClick;9;pass;23965;8
org.ligi.passandroid;TestPassCreation;testMenuIsShownUponLongClick;10;pass;23970;8
org.ligi.passandroid;TestPassCreation;testEditPass;1;pass;21183;7
org.ligi.passandroid;TestPassCreation;testEditPass;2;pass;20936;7
org.ligi.passandroid;TestPassCreation;testEditPass;3;pass;20848;7
org.ligi.passandroid;TestPassCreation;testEditPass;4;pass;20963;7
org.ligi.passandroid;TestPassCreation;testEditPass;5;pass;20865;7
org.ligi.passandroid;TestPassCreation;testEditPass;6;pass;21107;7
org.ligi.passandroid;TestPassCreation;testEditPass;7;pass;20949;7
org.ligi.passandroid;TestPassCreation;testEditPass;8;pass;20909;7
org.ligi.passandroid;TestPassCreation;testEditPass;9;pass;20913;7
org.ligi.passandroid;TestPassCreation;testEditPass;10;pass;20951;7
it.feio.android.omninotes.alpha;TestHome;testTextNoteIsDisplayed;1;pass;15223;4
it.feio.android.omninotes.alpha;TestHome;testTextNoteIsDisplayed;2;pass;11427;4
it.feio.android.omninotes.alpha;TestHome;testTextNoteIsDisplayed;3;pass;11467;4
it.feio.android.omninotes.alpha;TestHome;testTextNoteIsDisplayed;4;pass;11427;4
it.feio.android.omninotes.alpha;TestHome;testTextNoteIsDisplayed;5;pass;11361;4
it.feio.android.omninotes.alpha;TestHome;testTextNoteIsDisplayed;6;pass;11390;4
it.feio.android.omninotes.alpha;TestHome;testTextNoteIsDisplayed;7;pass;11548;4
it.feio.android.omninotes.alpha;TestHome;testTextNoteIsDisplayed;8;pass;11383;4
it.feio.android.omninotes.alpha;TestHome;testTextNoteIsDisplayed;9;pass;11451;4
it.feio.android.omninotes.alpha;TestHome;testTextNoteIsDisplayed;10;pass;11398;4
it.feio.android.omninotes.alpha;TestHome;testChecklistIsDisplayed;1;pass;11658;4
it.feio.android.omninotes.alpha;TestHome;testChecklistIsDisplayed;2;pass;11589;4
it.feio.android.omninotes.alpha;TestHome;testChecklistIsDisplayed;3;pass;11528;4
it.feio.android.omninotes.alpha;TestHome;testChecklistIsDisplayed;4;pass;11541;4
it.feio.android.omninotes.alpha;TestHome;testChecklistIsDisplayed;5;pass;11549;4
it.feio.android.omninotes.alpha;TestHome;testChecklistIsDisplayed;6;pass;11546;4
it.feio.android.omninotes.alpha;TestHome;testChecklistIsDisplayed;7;pass;11473;4
it.feio.android.omninotes.alpha;TestHome;testChecklistIsDisplayed;8;pass;11550;4
it.feio.android.omninotes.alpha;TestHome;testChecklistIsDisplayed;9;pass;11590;4
it.feio.android.omninotes.alpha;TestHome;testChecklistIsDisplayed;10;pass;11479;4
it.feio.android.omninotes.alpha;TestHome;testCameraIsDisplayed;1;pass;11840;4
it.feio.android.omninotes.alpha;TestHome;testCameraIsDisplayed;2;pass;11866;4
it.feio.android.omninotes.alpha;TestHome;testCameraIsDisplayed;3;pass;11900;4
it.feio.android.omninotes.alpha;TestHome;testCameraIsDisplayed;4;pass;11846;4
it.feio.android.omninotes.alpha;TestHome;testCameraIsDisplayed;5;pass;11793;4
it.feio.android.omninotes.alpha;TestHome;testCameraIsDisplayed;6;pass;11815;4
it.feio.android.omninotes.alpha;TestHome;testCameraIsDisplayed;7;pass;11828;4
it.feio.android.omninotes.alpha;TestHome;testCameraIsDisplayed;8;pass;11814;4
