Package;Class;Case;Execution;Result;TotalTime;NumInteractions;NumFallbacks
org.ligi.passandroid;TestPassEditActivityTypes;testSetToStoreCardWorks;5;pass;7163;5;0
org.ligi.passandroid;TestPassEditActivityTypes;testSetToStoreCardWorks;6;pass;7198;5;0
org.ligi.passandroid;TestPassEditActivityTypes;testSetToStoreCardWorks;7;pass;7144;5;0
org.ligi.passandroid;TestPassEditActivityTypes;testSetToStoreCardWorks;8;pass;7151;5;0
org.ligi.passandroid;TestPassEditActivityTypes;testSetToStoreCardWorks;9;pass;7150;5;0
org.ligi.passandroid;TestPassEditActivityTypes;testSetToStoreCardWorks;10;pass;7154;5;0
org.ligi.passandroid;TestPassEditActivityTypes;testSetToCouponWorks;1;pass;7189;5;0
org.ligi.passandroid;TestPassEditActivityTypes;testSetToCouponWorks;2;pass;7205;5;0
org.ligi.passandroid;TestPassEditActivityTypes;testSetToCouponWorks;3;pass;7169;5;0
org.ligi.passandroid;TestPassEditActivityTypes;testSetToCouponWorks;4;pass;7172;5;0
org.ligi.passandroid;TestPassEditActivityTypes;testSetToCouponWorks;5;pass;7200;5;0
org.ligi.passandroid;TestPassEditActivityTypes;testSetToCouponWorks;6;pass;7194;5;0
org.ligi.passandroid;TestPassEditActivityTypes;testSetToCouponWorks;7;pass;7161;5;0
org.ligi.passandroid;TestPassEditActivityTypes;testSetToCouponWorks;8;pass;7168;5;0
org.ligi.passandroid;TestPassEditActivityTypes;testSetToCouponWorks;9;pass;7159;5;0
org.ligi.passandroid;TestPassEditActivityTypes;testSetToCouponWorks;10;pass;7169;5;0
org.ligi.passandroid;TestPassEditActivityTypes;testSetToAnyThenGenericWorks;1;pass;8699;6;0
org.ligi.passandroid;TestPassEditActivityTypes;testSetToAnyThenGenericWorks;2;pass;8711;6;0
org.ligi.passandroid;TestPassEditActivityTypes;testSetToAnyThenGenericWorks;3;pass;8732;6;0
org.ligi.passandroid;TestPassEditActivityTypes;testSetToAnyThenGenericWorks;4;pass;8710;6;0
org.ligi.passandroid;TestPassEditActivityTypes;testSetToAnyThenGenericWorks;5;pass;8738;6;0
org.ligi.passandroid;TestPassEditActivityTypes;testSetToAnyThenGenericWorks;6;pass;8702;6;0
org.ligi.passandroid;TestPassEditActivityTypes;testSetToAnyThenGenericWorks;7;pass;8704;6;0
org.ligi.passandroid;TestPassEditActivityTypes;testSetToAnyThenGenericWorks;8;pass;8744;6;0
org.ligi.passandroid;TestPassEditActivityTypes;testSetToAnyThenGenericWorks;9;pass;8673;6;0
org.ligi.passandroid;TestPassEditActivityTypes;testSetToAnyThenGenericWorks;10;pass;8748;6;0
org.ligi.passandroid;TestCreatePassTabs;testColorWheelIsThere;1;pass;15418;8;0
org.ligi.passandroid;TestCreatePassTabs;testColorWheelIsThere;2;pass;15314;8;0
org.ligi.passandroid;TestCreatePassTabs;testColorWheelIsThere;3;pass;15301;8;0
org.ligi.passandroid;TestCreatePassTabs;testColorWheelIsThere;4;pass;15269;8;0
org.ligi.passandroid;TestCreatePassTabs;testColorWheelIsThere;5;pass;15339;8;0
org.ligi.passandroid;TestCreatePassTabs;testColorWheelIsThere;6;pass;15317;8;0
org.ligi.passandroid;TestCreatePassTabs;testColorWheelIsThere;7;pass;15328;8;0
org.ligi.passandroid;TestCreatePassTabs;testColorWheelIsThere;8;pass;15275;8;0
org.ligi.passandroid;TestCreatePassTabs;testColorWheelIsThere;9;pass;15315;8;0
org.ligi.passandroid;TestCreatePassTabs;testColorWheelIsThere;10;pass;15326;8;0
org.ligi.passandroid;TestCreatePassTabs;testTimePickerWorks;1;pass;12257;7;0
org.ligi.passandroid;TestCreatePassTabs;testTimePickerWorks;2;pass;12303;7;0
org.ligi.passandroid;TestCreatePassTabs;testTimePickerWorks;3;pass;12229;7;0
org.ligi.passandroid;TestCreatePassTabs;testTimePickerWorks;4;pass;12271;7;0
org.ligi.passandroid;TestCreatePassTabs;testTimePickerWorks;5;pass;12199;7;0
org.ligi.passandroid;TestCreatePassTabs;testTimePickerWorks;6;pass;12223;7;0
org.ligi.passandroid;TestCreatePassTabs;testTimePickerWorks;7;pass;12214;7;0
org.ligi.passandroid;TestCreatePassTabs;testTimePickerWorks;8;pass;12247;7;0
org.ligi.passandroid;TestCreatePassTabs;testTimePickerWorks;9;pass;12205;7;0
org.ligi.passandroid;TestCreatePassTabs;testTimePickerWorks;10;pass;12217;7;0
org.ligi.passandroid;TestCreatePassTabs;testCalendarIsShown;1;pass;13538;8;0
org.ligi.passandroid;TestCreatePassTabs;testCalendarIsShown;2;pass;13469;8;0
org.ligi.passandroid;TestCreatePassTabs;testCalendarIsShown;3;pass;13557;8;0
org.ligi.passandroid;TestCreatePassTabs;testCalendarIsShown;4;pass;13501;8;0
org.ligi.passandroid;TestCreatePassTabs;testCalendarIsShown;5;pass;13541;8;0
org.ligi.passandroid;TestCreatePassTabs;testCalendarIsShown;6;pass;13510;8;0
org.ligi.passandroid;TestCreatePassTabs;testCalendarIsShown;7;pass;13458;8;0
org.ligi.passandroid;TestCreatePassTabs;testCalendarIsShown;8;pass;13540;8;0
org.ligi.passandroid;TestCreatePassTabs;testCalendarIsShown;9;pass;13528;8;0
org.ligi.passandroid;TestCreatePassTabs;testCalendarIsShown;10;pass;13559;8;0
org.ligi.passandroid;TestCreatePassTabs;testImageOptionsAreThere;1;pass;16655;10;0
org.ligi.passandroid;TestCreatePassTabs;testImageOptionsAreThere;2;pass;16586;10;0
org.ligi.passandroid;TestCreatePassTabs;testImageOptionsAreThere;3;pass;16575;10;0
org.ligi.passandroid;TestCreatePassTabs;testImageOptionsAreThere;4;pass;16577;10;0
org.ligi.passandroid;TestCreatePassTabs;testImageOptionsAreThere;5;pass;16605;10;0
org.ligi.passandroid;TestCreatePassTabs;testImageOptionsAreThere;6;pass;16606;10;0
org.ligi.passandroid;TestCreatePassTabs;testImageOptionsAreThere;7;pass;16585;10;0
org.ligi.passandroid;TestCreatePassTabs;testImageOptionsAreThere;8;pass;16633;10;0
org.ligi.passandroid;TestCreatePassTabs;testImageOptionsAreThere;9;pass;16615;10;0
org.ligi.passandroid;TestCreatePassTabs;testImageOptionsAreThere;10;pass;16575;10;0
org.ligi.passandroid;TestCreatePassTabs;testSwipeBackToFirstPage;1;pass;34073;13;1
org.ligi.passandroid;TestCreatePassTabs;testSwipeBackToFirstPage;2;pass;33283;13;1
org.ligi.passandroid;TestCreatePassTabs;testSwipeBackToFirstPage;3;pass;33225;13;1
org.ligi.passandroid;TestCreatePassTabs;testSwipeBackToFirstPage;4;pass;33155;13;1
org.ligi.passandroid;TestCreatePassTabs;testSwipeBackToFirstPage;5;pass;33321;13;1
org.ligi.passandroid;TestCreatePassTabs;testSwipeBackToFirstPage;6;pass;33160;13;1
org.ligi.passandroid;TestCreatePassTabs;testSwipeBackToFirstPage;7;pass;33210;13;1
org.ligi.passandroid;TestCreatePassTabs;testSwipeBackToFirstPage;8;pass;33150;13;1
org.ligi.passandroid;TestCreatePassTabs;testSwipeBackToFirstPage;9;pass;33233;13;1
org.ligi.passandroid;TestCreatePassTabs;testSwipeBackToFirstPage;10;pass;33186;13;1
org.ligi.passandroid;TestEditPassProperties;testCanSetToQR;1;pass;18096;9;0
org.ligi.passandroid;TestEditPassProperties;testCanSetToQR;2;pass;18104;9;0
org.ligi.passandroid;TestEditPassProperties;testCanSetToQR;3;pass;18010;9;0
org.ligi.passandroid;TestEditPassProperties;testCanSetToQR;4;pass;18073;9;0
org.ligi.passandroid;TestEditPassProperties;testCanSetToQR;5;pass;18121;9;0
org.ligi.passandroid;TestEditPassProperties;testCanSetToQR;6;pass;18099;9;0
org.ligi.passandroid;TestEditPassProperties;testCanSetToQR;7;pass;18106;9;0
org.ligi.passandroid;TestEditPassProperties;testCanSetToQR;8;pass;18091;9;0
org.ligi.passandroid;TestEditPassProperties;testCanSetToQR;9;pass;18067;9;0
org.ligi.passandroid;TestEditPassProperties;testCanSetToQR;10;pass;18103;9;0
org.ligi.passandroid;TestEditPassProperties;testCanSetToPDF417;1;pass;18147;9;0
org.ligi.passandroid;TestEditPassProperties;testCanSetToPDF417;2;pass;18069;9;0
org.ligi.passandroid;TestEditPassProperties;testCanSetToPDF417;3;pass;18112;9;0
org.ligi.passandroid;TestEditPassProperties;testCanSetToPDF417;4;pass;18125;9;0
org.ligi.passandroid;TestEditPassProperties;testCanSetToPDF417;5;pass;18045;9;0
org.ligi.passandroid;TestEditPassProperties;testCanSetToPDF417;6;pass;18145;9;0
org.ligi.passandroid;TestEditPassProperties;testCanSetToPDF417;7;pass;18142;9;0
org.ligi.passandroid;TestEditPassProperties;testCanSetToPDF417;8;pass;18115;9;0
org.ligi.passandroid;TestEditPassProperties;testCanSetToPDF417;9;pass;18040;9;0
org.ligi.passandroid;TestEditPassProperties;testCanSetToPDF417;10;pass;18040;9;0
org.ligi.passandroid;TestEditPassProperties;testCanSetToAZTEC;1;pass;23538;9;1
org.ligi.passandroid;TestEditPassProperties;testCanSetToAZTEC;2;pass;23643;9;1
org.ligi.passandroid;TestEditPassProperties;testCanSetToAZTEC;3;pass;23334;9;1
org.ligi.passandroid;TestEditPassProperties;testCanSetToAZTEC;4;pass;23425;9;1
org.ligi.passandroid;TestEditPassProperties;testCanSetToAZTEC;5;pass;23457;9;1
org.ligi.passandroid;TestEditPassProperties;testCanSetToAZTEC;6;pass;23695;9;1
org.ligi.passandroid;TestEditPassProperties;testCanSetToAZTEC;7;pass;23729;9;1
org.ligi.passandroid;TestEditPassProperties;testCanSetToAZTEC;8;pass;23732;9;1
org.ligi.passandroid;TestEditPassProperties;testCanSetToAZTEC;9;pass;23442;9;1
org.ligi.passandroid;TestEditPassProperties;testCanSetToAZTEC;10;pass;23419;9;1
org.ligi.passandroid;TestEditPassProperties;testCanSetAltMessage;1;pass;20951;10;0
org.ligi.passandroid;TestEditPassProperties;testCanSetAltMessage;2;pass;20930;10;0
org.ligi.passandroid;TestEditPassProperties;testCanSetAltMessage;3;pass;20932;10;0
org.ligi.passandroid;TestEditPassProperties;testCanSetAltMessage;4;pass;20958;10;0
org.ligi.passandroid;TestEditPassProperties;testCanSetAltMessage;5;pass;20938;10;0
org.ligi.passandroid;TestEditPassProperties;testCanSetAltMessage;6;pass;20940;10;0
org.ligi.passandroid;TestEditPassProperties;testCanSetAltMessage;7;pass;20956;10;0
org.ligi.passandroid;TestEditPassProperties;testCanSetAltMessage;8;pass;20923;10;0
org.ligi.passandroid;TestEditPassProperties;testCanSetAltMessage;9;pass;20947;10;0
org.ligi.passandroid;TestEditPassProperties;testCanSetAltMessage;10;pass;20859;10;0
org.ligi.passandroid;TestEditPassProperties;testCanSetMessage;1;pass;19652;10;0
org.ligi.passandroid;TestEditPassProperties;testCanSetMessage;2;pass;19681;10;0
org.ligi.passandroid;TestEditPassProperties;testCanSetMessage;3;pass;19674;10;0
org.ligi.passandroid;TestEditPassProperties;testCanSetMessage;4;pass;19670;10;0
org.ligi.passandroid;TestEditPassProperties;testCanSetMessage;5;pass;19695;10;0
org.ligi.passandroid;TestEditPassProperties;testCanSetMessage;6;pass;19705;10;0
org.ligi.passandroid;TestEditPassProperties;testCanSetMessage;7;pass;19647;10;0
org.ligi.passandroid;TestEditPassProperties;testCanSetMessage;8;pass;19645;10;0
org.ligi.passandroid;TestEditPassProperties;testCanSetMessage;9;pass;19698;10;0
org.ligi.passandroid;TestEditPassProperties;testCanSetMessage;10;pass;19634;10;0
org.ligi.passandroid;TestEditPassProperties;testSetDescriptionWorks;1;pass;16776;6;1
org.ligi.passandroid;TestEditPassProperties;testSetDescriptionWorks;2;pass;16796;6;1
org.ligi.passandroid;TestEditPassProperties;testSetDescriptionWorks;3;pass;16775;6;1
org.ligi.passandroid;TestEditPassProperties;testSetDescriptionWorks;4;pass;16847;6;1
org.ligi.passandroid;TestEditPassProperties;testSetDescriptionWorks;5;pass;16840;6;1
org.ligi.passandroid;TestEditPassProperties;testSetDescriptionWorks;6;pass;16782;6;1
org.ligi.passandroid;TestEditPassProperties;testSetDescriptionWorks;7;pass;16928;6;1
org.ligi.passandroid;TestEditPassProperties;testSetDescriptionWorks;8;pass;16782;6;1
org.ligi.passandroid;TestEditPassProperties;testSetDescriptionWorks;9;pass;16785;6;1
org.ligi.passandroid;TestEditPassProperties;testSetDescriptionWorks;10;pass;16804;6;1
org.ligi.passandroid;TestPassCreation;testCreatePass;1;pass;10278;6;0
org.ligi.passandroid;TestPassCreation;testCreatePass;2;pass;10195;6;0
org.ligi.passandroid;TestPassCreation;testCreatePass;3;pass;10330;6;0
org.ligi.passandroid;TestPassCreation;testCreatePass;4;pass;10247;6;0
org.ligi.passandroid;TestPassCreation;testCreatePass;5;pass;10231;6;0
org.ligi.passandroid;TestPassCreation;testCreatePass;6;pass;10210;6;0
org.ligi.passandroid;TestPassCreation;testCreatePass;7;pass;10488;6;0
org.ligi.passandroid;TestPassCreation;testCreatePass;8;pass;10217;6;0
org.ligi.passandroid;TestPassCreation;testCreatePass;9;pass;10229;6;0
org.ligi.passandroid;TestPassCreation;testCreatePass;10;pass;10250;6;0
org.ligi.passandroid;TestPassCreation;testCreateMultiplePasses;1;fail;24214;8;1
org.ligi.passandroid;TestPassCreation;testCreateMultiplePasses;2;fail;24209;8;1
org.ligi.passandroid;TestPassCreation;testCreateMultiplePasses;3;fail;24188;8;1
org.ligi.passandroid;TestPassCreation;testCreateMultiplePasses;4;fail;24180;8;1
org.ligi.passandroid;TestPassCreation;testCreateMultiplePasses;5;fail;24170;8;1
org.ligi.passandroid;TestPassCreation;testCreateMultiplePasses;6;fail;24329;8;1
org.ligi.passandroid;TestPassCreation;testCreateMultiplePasses;7;fail;24257;8;1
org.ligi.passandroid;TestPassCreation;testCreateMultiplePasses;8;fail;24186;8;1
org.ligi.passandroid;TestPassCreation;testCreateMultiplePasses;9;fail;24532;8;1
org.ligi.passandroid;TestPassCreation;testCreateMultiplePasses;10;fail;24557;8;1
org.ligi.passandroid;TestPassCreation;testDeletePass;1;pass;15174;8;0
org.ligi.passandroid;TestPassCreation;testDeletePass;2;pass;15044;8;0
org.ligi.passandroid;TestPassCreation;testDeletePass;3;pass;14988;8;0
org.ligi.passandroid;TestPassCreation;testDeletePass;4;pass;15194;8;0
org.ligi.passandroid;TestPassCreation;testDeletePass;5;pass;15045;8;0
org.ligi.passandroid;TestPassCreation;testDeletePass;6;pass;15158;8;0
org.ligi.passandroid;TestPassCreation;testDeletePass;7;pass;15201;8;0
org.ligi.passandroid;TestPassCreation;testDeletePass;8;pass;14968;8;0
org.ligi.passandroid;TestPassCreation;testDeletePass;9;pass;15311;8;0
org.ligi.passandroid;TestPassCreation;testDeletePass;10;pass;15045;8;0
org.ligi.passandroid;TestPassCreation;testDeleteWithLongClick;1;pass;15242;8;0
org.ligi.passandroid;TestPassCreation;testDeleteWithLongClick;2;pass;15311;8;0
org.ligi.passandroid;TestPassCreation;testDeleteWithLongClick;3;pass;15264;8;0
org.ligi.passandroid;TestPassCreation;testDeleteWithLongClick;4;pass;15276;8;0
org.ligi.passandroid;TestPassCreation;testDeleteWithLongClick;5;pass;15289;8;0
org.ligi.passandroid;TestPassCreation;testDeleteWithLongClick;6;pass;15269;8;0
org.ligi.passandroid;TestPassCreation;testDeleteWithLongClick;7;pass;15279;8;0
org.ligi.passandroid;TestPassCreation;testDeleteWithLongClick;8;pass;15378;8;0
